,i,j,distance
160,128,129,15.493410714504357
161,129,130,11.549162261458465
162,129,288,8.011288839412407
163,130,131,3.345945748162655
164,131,132,2.3703042681463673
165,132,133,3.413781215018837
166,133,134,5.8760269934238725
167,134,55,0.869188304026147
168,136,137,5.76616880813802
169,136,282,7.939897924455853
170,137,138,2.302943119213769
171,138,139,19.3611029565633
172,139,140,4.664408033089398
173,140,141,15.111168852917483
174,141,142,2.055503873559325
175,143,144,2.5159439334908082
176,144,145,9.687055252494352
177,145,146,1.2020804984152071
178,146,147,26.471526983728822
179,147,148,9.328361787318903
180,147,314,7.781159713458269
181,148,149,18.031054529278087
182,149,95,7.944783171096716
183,149,108,19.77802658046502
184,151,174,7.684937270521935
185,152,153,5.43069651731635
186,153,154,27.42617253390675
187,153,553,7.842237199494767
188,154,155,0.902358550952335
189,154,184,8.004012062172677
190,155,156,15.684346827648946
191,156,157,0.25197526716909174
192,157,158,10.583083871680097
193,158,159,6.535576818903747
194,158,307,0.7630310534331293
195,159,160,9.507071418497945
196,160,161,7.452973746331991
197,161,162,0.19823969380997733
198,162,163,1.4777539432038378
199,163,164,1.0777839978906683
200,164,165,0.7258475387024059
201,165,166,0.47406649220269864
202,166,179,7.883171382366791
203,166,485,1.1062024224841633
204,167,168,27.432502073209314
205,167,185,7.960024992479542
206,168,298,7.93425182003365
207,168,410,0.7920136089789368
208,169,170,1.2045021859876497
209,169,597,0.9291638242947545
210,170,171,8.228940481600393
211,171,172,20.465733451917817
212,172,173,1.266613757608874
213,174,29,7.843256955841454
214,174,107,10.53683248364615
215,176,149,7.710819728709077
216,176,314,27.385617940103835
217,178,179,1.2468784743273233
218,179,180,1.6719209601910836
219,179,476,7.073051126758691
220,180,181,9.83687802141476
221,181,182,15.996265851229577
222,182,183,26.59340829688594
223,182,304,4.398113377288311
224,183,184,0.8257246747895902
225,184,168,7.962561826595921
226,184,185,27.429953118238657
227,185,153,8.042789155200209
228,185,186,5.423674647908918
229,187,188,1.27621534409286
230,188,189,9.421810349467576
231,189,190,1.5563291394175451
232,190,191,0.7116880356870174
233,191,192,18.19602963645056
234,192,193,7.665976740369748
235,192,608,7.19326123191609
236,193,194,7.8502772059189665
237,194,195,0.803611131273886
238,195,196,11.045895172406555
239,196,197,6.8958581631699785
240,196,455,0.6738424935917773
241,197,198,0.38638622310173587
242,198,199,0.643863787317155
243,199,370,0.7227001948256273
244,199,429,1.2653577809740884
245,200,201,1.723373342947249
246,201,202,1.0067376162237873
247,202,203,18.80500558874869
248,203,204,17.551770260566446
249,204,205,2.632970159796853
250,205,206,7.15715833393822
251,206,207,25.97333424375707
252,206,580,8.041698963348734
253,207,46,1.399089063852285
254,209,210,26.50297602706846
255,210,211,17.814735263294324
256,210,510,6.088270820428196
257,211,212,1.2771039473711392
258,212,213,0.560429358741476
259,212,367,0.5968288455364565
260,213,214,0.5074294839756157
261,214,215,6.024292097130503
262,215,216,1.2479560762713504
263,216,217,10.206301522658448
264,216,452,0.566631931311887
265,217,218,0.9220375303076067
266,218,219,6.357532054870097
267,219,220,9.907295282420556
268,220,221,1.2248374868939214
269,220,610,0.9262388492234908
270,221,222,6.784083746239683
271,222,223,1.445811160340034
272,223,224,20.448873665566868
273,224,225,1.2336838039188616
274,227,228,7.107400315687718
275,228,229,7.855908104085567
276,228,352,27.397313415364138
277,229,346,23.75356846864799
278,229,357,3.824351970855936
279,230,231,8.630916135670534
280,230,245,27.44017968950545
281,231,297,26.62184353432817
282,231,302,7.863271238189941
283,232,233,1.5000744313313232
284,232,255,3.6155545884659865
285,233,79,7.068669164832754
286,235,22,7.974100931580762
287,235,583,1.2538895263877887
288,236,237,7.915106147719235
289,237,238,7.848616000808276
290,238,239,7.689370954056414
291,239,240,7.928606839943217
292,240,241,7.897347944601102
293,241,242,7.862509691563551
294,242,243,15.501469241884658
295,243,244,8.647345846528081
296,244,96,8.412993077243188
297,244,490,11.02403965072312
298,245,83,8.480321462497457
299,245,269,1.1335744115390278
300,247,65,7.993090831986513
301,247,261,9.808536714955771
302,251,252,6.507920586849182
303,252,253,7.067758973922082
304,253,232,7.272079578686251
305,255,256,10.994901984743231
306,256,257,1.8895821074917112
307,257,258,13.42651497289925
308,258,259,1.2572192955742376
309,259,527,1.2042146931452602
310,259,531,1.1060950559818072
311,261,262,9.88073338463203
312,262,263,6.362381047515561
313,263,264,1.310147374675991
314,264,422,1.2425007173868563
315,264,602,7.326158952584574
316,265,266,0.49012877520814996
317,265,379,0.8178302399259979
318,266,247,5.609503284082489
319,269,270,2.9492251752947247
320,270,101,1.2355537587813321
321,272,273,12.606408761064031
322,273,118,7.6495858929330085
323,273,274,0.9235063926584852
324,274,230,26.477094932802096
325,277,278,1.1068187343762583
326,278,279,18.56502594107714
327,279,280,19.23975882753136
328,280,281,2.8524000997311836
329,281,282,5.403141163398363
330,282,283,25.74043540185639
331,282,578,8.115258195301806
332,283,52,1.672884315552849
333,285,286,11.908021179101711
334,286,287,3.3071023991818063
335,287,288,11.425501830054326
336,288,289,7.937056399779607
337,288,431,7.951704486105074
338,289,290,10.607488739978173
339,290,291,1.287604304911695
340,291,292,0.46820856543823963
341,291,373,0.6981849393489116
342,292,293,0.3702665596260013
343,293,294,0.816106870093687
344,294,295,1.8163458599604634
345,295,518,2.7967668278422324
346,297,298,0.8288966044437173
347,298,273,8.555925170847777
348,298,300,27.435789248835015
349,300,167,7.932124305314215
350,302,182,7.966735892103763
351,302,412,15.962792785466426
352,304,305,2.886003488852954
353,305,158,0.6816302654601616
354,307,308,7.132495701751443
355,308,45,7.969855783370429
356,308,551,26.59092270407395
357,310,129,2.264894623265057
358,314,26,7.808930199727622
359,314,625,26.48086238901582
360,320,117,7.763619001874105
361,320,391,1.0774659999067182
362,323,324,4.020337516242012
363,325,326,7.5160940620101755
364,326,327,0.6597979637614518
365,327,328,0.9169220108146868
366,328,329,6.269609663632621
367,329,330,0.682374407278295
368,330,331,0.8098950600336605
369,331,332,6.326697270616563
370,332,75,0.7224065766308128
371,334,335,6.302265201919437
372,335,3,0.63685793266703
373,337,338,6.333275309217372
374,338,339,1.1450596336693821
375,340,341,20.048444679210117
376,341,244,7.384910353758291
377,346,347,0.9494259459271173
378,347,348,0.9590294888997718
379,348,349,1.0019308095279245
380,349,118,0.8478053915294395
381,352,104,9.911676697233082
382,352,114,7.904157859125722
383,357,230,4.632995757551544
384,358,359,9.351667776981396
385,359,360,7.281210652222509
386,360,361,0.8818117024647795
387,361,362,0.7181966473707694
388,362,363,7.360554663231886
389,363,364,8.128952718243905
390,364,365,7.027469301160831
391,365,212,1.0029519411485566
392,367,368,6.339537321897887
393,368,199,0.8798072031413418
394,370,371,6.421386488023289
395,371,291,0.7563164356726948
396,373,374,6.502165728388677
397,374,127,0.8488265970654635
398,376,377,6.446560821071589
399,377,265,0.8336331759175846
400,379,380,6.4543142158816
401,380,381,0.9273889631801411
402,381,549,1.4256785946235662
403,383,384,4.202567142801616
404,385,80,7.823955009703594
405,385,386,3.5860134020737915
406,386,387,12.763813888211327
407,387,388,13.494966604702585
408,388,72,1.251729492591276
409,391,392,2.7186986595716287
410,392,228,23.761797648622792
411,398,399,8.743954215931554
412,399,400,1.2432084468137425
413,400,401,1.606238771717284
414,401,402,0.660429914498806
415,402,403,0.8342863606026261
416,403,404,1.361164274604492
417,403,481,0.691863718839644
418,404,231,26.029186210018572
419,406,407,24.328512465151817
420,407,235,1.2845220041525316
421,410,302,26.626492122689093
422,412,413,10.125424407673407
423,413,414,1.228747095055043
424,414,415,1.0759855033775463
425,414,478,0.7648459870841796
426,415,406,0.7858455900611568
427,418,419,4.564384319179419
428,419,265,1.2701555205582258
429,422,423,16.958014263789636
430,423,424,0.4663503212245028
431,424,425,1.414443845568071
432,425,426,9.79114661184218
433,426,427,1.2730914430252587
434,429,430,10.30530772916215
435,430,431,7.926772311479612
436,431,210,7.777690103624481
437,434,435,2.8163729852340675
438,435,320,9.03351199818291
439,437,438,8.304917778254756
440,438,439,8.787646706135707
441,439,440,8.648953971205854
442,440,441,7.087446734077936
443,441,442,0.7895562671642065
444,442,443,0.5841257687172623
445,443,444,6.481824757720023
446,444,445,0.8289916425979785
447,445,446,0.7538812708588977
448,446,447,6.408224893341016
449,447,448,0.8669316964824823
450,448,449,0.6285493985765566
451,449,450,6.464055028080787
452,450,216,0.9118664329059414
453,452,453,6.2948810822841965
454,453,196,0.9565059593620843
455,455,456,6.479775655373576
456,456,457,0.7231854963839124
457,457,458,0.7721899611045245
458,457,521,1.0249208690651423
459,458,459,6.2716716859480925
460,459,124,0.9263635107698639
461,461,247,7.06847946089975
462,463,464,1.0303058155018012
463,464,465,6.744262189829016
464,465,91,0.6434227238454455
465,467,151,7.173596628573866
466,476,414,0.9430807075213573
467,478,479,6.257777393541232
468,479,403,0.9226970364286988
469,481,482,6.605058332572495
470,482,245,1.2580992860266678
471,485,486,19.395545619924683
472,486,487,5.524225944716007
473,487,169,1.338783349651085
474,490,491,15.601223999572614
475,491,492,1.0692486799577117
476,493,272,14.833959958751098
477,493,300,8.55323304695528
478,495,496,1.3728406489047402
479,495,614,1.0198054357856698
480,496,497,3.2191983140104763
481,497,498,5.265251981199149
482,498,499,5.392027380209733
483,499,500,0.9947827668502859
484,500,501,7.675952247136625
485,518,457,1.4096671658806161
486,521,522,8.615373783862672
487,522,523,4.267260859582557
488,523,524,12.135920666691044
489,524,31,1.2529638533276515
490,527,528,13.139222119435384
491,528,339,1.1427578267251017
492,531,532,6.50558581527997
493,532,0,0.8481846049646524
494,534,535,6.134522772189809
495,535,72,0.9305607545011233
496,537,110,7.126976255962486
497,542,66,7.222971790527527
498,549,308,21.803357367882345
499,551,58,0.8308031101682009
500,553,42,7.946015654120686
501,553,554,5.613364020657725
502,556,557,2.0816628305198974
503,557,381,0.85716768539792
504,559,560,8.44131651265036
505,560,561,8.546885380916205
506,561,562,7.830252759897643
507,562,563,7.809526241047002
508,563,564,7.901547580880479
509,564,565,8.009469771154093
510,565,566,2.8050285964411588
511,566,567,4.737696156150075
512,567,568,8.19877624877794
513,568,493,8.195025790156517
514,578,206,7.697046292565066
515,580,581,8.060343772669132
516,583,584,28.761828011274492
517,584,66,1.153407399292102
518,587,588,6.246564188972967
519,588,76,0.8989038191156333
520,590,591,6.607940762084026
521,591,259,1.2732989521314129
522,595,169,0.7505795495665027
523,597,62,7.019501366646288
524,599,600,4.662019528984967
525,600,264,0.7608368029649717
526,602,18,0.6627162384416124
527,604,31,0.8359961530317305
528,606,192,5.380072692640247
529,608,220,0.6646101449858264
530,610,611,2.7832708069264696
531,611,612,3.1684392666904753
532,612,495,1.1146046526593667
533,614,615,6.273348893307882
534,615,616,0.6438899766699998
535,616,617,0.8292403536138689
536,617,618,7.148987512343048
537,618,619,7.913798273437026
538,619,620,8.58539360252783
539,620,621,8.944227237983423
540,621,622,8.127948459296627
541,625,626,0.9377397890891468
