,i,j,distance,street
127,7258,26493,2.006641720092572,East 46th Street
128,22252,22253,1.375478031747817,unknown
129,11186,11185,1.7168574035578248,Riverside Drive
130,13034,18,7.102769072947796,Central Park West
131,28342,28343,2.6025924527609687,FDR Drive
132,1845,31332,2.2523767510890127,6th Avenue
133,3742,3743,3.3260116695792408,West 115th Street
134,31132,31133,0.5198991797140173,unknown
135,31470,31469,6.598145708778377,3rd Avenue
136,12463,12462,4.6604996753270305,Adam Clayton Powell Jr. Boulevard
137,1535,1536,1.1471446866307817,East 46th Street
138,19327,19326,2.348147150732683,Riverside Drive
139,22414,221,21.749935679713744,East 30th Street
140,13873,13874,26.59340829688594,West 45th Street
141,25369,25370,3.3580918933977273,East Drive
142,2677,2036,0.9772159165149461,Clinton Street
143,3139,3140,6.741374375275792,Elk Street
144,12637,12626,6.339169570388929,Harlem River Drive
145,14615,14616,1.4757806137159095,Trans-Manhattan Expressway
146,4217,4216,1.4033548122544819,3rd Avenue
147,31274,31275,5.03815160543942,unknown
148,2722,2723,0.49949434128562836,Ludlow Street
149,28980,28981,19.395545619924683,West 46th Street
150,30303,13900,2.580928449712992,West End Avenue
151,991,2203,8.05533222712307,Broadway
152,31214,31213,0.6417853964020562,unknown
153,25244,25245,1.876939747188106,unknown
154,18644,805,11.327744143748392,Broadway
155,26451,26450,0.9912865266894749,unknown
156,1282,18500,1.2442309896723827,6th Avenue
157,17974,17973,7.612716490981747,unknown
158,25523,25524,1.5336318313060542,Lincoln Tunnel
159,28167,28168,1.0621261637808097,FDR Drive
160,6210,6211,4.486139445919904,unknown
161,17796,17797,0.2571701266040538,unknown
162,9641,9549,1.0726269201779417,unknown
163,10974,10973,0.9492030034509786,unknown
164,11049,11050,0.36775578370033374,unknown
165,27905,27890,0.7700849801260173,unknown
166,30791,30792,0.5078555186618586,Beach Street (East)
167,12591,21607,7.910489953033046,Edgecombe Avenue
168,1940,1939,1.601162150677822,Rivington Street
169,26819,26820,0.18204168452983802,East 127th Street
170,12211,12212,12.514233300944936,Norfolk Street
171,6289,6290,0.4550691073323724,East 161st Street
172,14440,14441,1.2874327516032216,unknown
173,8457,11361,3.076774218559457,Robert F. Wagner Sr. Place
174,2797,2798,0.6133925401095578,Riverside Drive
175,5539,5540,0.216236318178959,West 190th Street
176,26905,26904,1.4556899308548998,Margaret Corbin Drive
177,26322,26321,0.5336836451795693,unknown
178,13781,13782,3.8361097424315127,1st Avenue
179,464,465,1.1276714780380834,Central Park East 102nd Approach
180,32536,4567,5.554854533223043,3rd Avenue
181,19853,22770,1.389245001365087,Fort Washington Avenue
182,4031,1140,7.493536747382174,University Place
183,25025,25026,1.735443453628356,unknown
184,1731,1732,3.267650077910108,Henry Street
185,579,12443,8.71636312149269,Frederick Douglass Boulevard
186,3089,3631,7.991921723536076,Amsterdam Avenue
187,17270,17271,0.7765985865670357,unknown
188,25180,25181,0.7613983302121715,Manhattan Bridge
189,10757,10758,1.8813005609737132,Hudson Terrace
190,6275,6276,3.218812394117331,Sedgwick Avenue
191,5458,11822,2.9070286774426686,Liberty Street
192,28550,1941,0.3015486263257248,Division Street
193,2459,20173,7.435956720545954,8th Avenue
194,2440,2441,1.33971093226982,West 148th Street
195,6313,6225,19.94396080892632,Bruckner Boulevard
196,21440,21439,2.426748005737239,Edgecombe Avenue
197,26350,26356,1.2849960408647303,unknown
198,2199,22778,8.286749480148812,Fort Washington Avenue
199,13727,13728,0.5929111183475579,PABT Ramp
200,3201,3202,3.9510308459377246,unknown
201,12179,12178,2.2618131281269775,East 20th Street
202,1644,1645,1.5087956296455876,West 27th Drive
203,28703,28704,1.1378742565536548,Sunken Meadow Loop
204,11615,6030,0.5991685271908784,Lafayette Street
205,1047,1048,1.2044969082541293,East 26th Street
206,28479,28478,0.34164596256273205,unknown
207,20981,21667,1.3172593105982087,West 57th Street
208,26591,26592,3.079178749281172,East Drive
209,14117,14118,9.027812779082902,Henry Hudson Parkway
210,20592,3029,1.4949352644944724,Chrystie Street
211,25582,21124,3.844994094153225,unknown
212,32619,32620,3.452438158476385,East 53rd Street
213,2032,5937,4.720003665644295,Jay Street
214,4941,16748,7.379187526061795,5th Avenue
215,147,148,0.63794540753809,unknown
216,14102,14104,3.7311495786762827,Henry Hudson Parkway
217,18405,18406,4.30767119814189,Madison Street
218,9740,9722,3.4077656259886617,Harlem River Drive
219,4243,4242,0.8151251865353457,West Road
220,649,650,0.4542101507372635,unknown
221,12094,12095,3.497805907971451,FDR Drive
222,16044,16043,7.627358609412214,East 70th Street
223,19080,14684,0.8063113318377897,West 190th Street
224,30981,2515,2.261627908941774,1st Avenue
225,4922,4921,3.25095502038723,East 27th Street
226,8289,8290,0.4112302679286773,unknown
227,27591,27592,2.673884536176018,unknown
228,23382,23383,10.217282046340225,unknown
229,154,155,0.395815951841189,unknown
230,25313,25314,0.9699397271916093,unknown
231,21208,12487,3.160523420225917,Adam Clayton Powell Jr. Boulevard
232,14967,17201,2.466346917416374,West Drive
233,7189,7190,0.2789802801512507,Bloomfield Street
234,25439,23923,7.957727434416443,unknown
235,24379,24377,5.135630573818379,unknown
236,30191,3999,1.013978376827785,Pike Street
237,10779,10780,2.383599211353738,Hudson Terrace
238,5528,5529,15.69219483012246,East 47th Street
239,4955,804,8.15286731984244,Broadway
240,4145,2521,7.83761095271893,10th Avenue
241,28389,28390,6.696510587741092,unknown
242,15502,15503,0.6768747200004951,unknown
243,7321,7282,0.270512133205844,Varick Street
244,4347,4348,2.698177179520052,FDR Drive
245,25319,25318,4.266661613260238,unknown
246,6893,6880,8.03090043417268,Charlotte Place
247,32864,16618,1.1032367615577194,West 32nd Street
248,1334,14932,1.0033866399105469,Frawley Circle
249,10996,10995,2.216357951735687,unknown
250,4278,4279,1.026913372805503,West 91st Street
251,9149,9150,1.4189148391890674,FDR Drive
252,22236,22204,1.80045438248879,unknown
253,30570,3507,2.4520151183335614,1st Avenue
254,8338,8339,1.2855017080074205,72nd Street Transverse
255,2175,2176,1.266639715831025,Paladino Avenue
256,32479,12991,26.259980662786553,West 15th Street
257,14513,14514,1.0844291116067202,unknown
258,11448,11449,0.5399355449808091,Laight Street (West) / Hudson Street
259,23757,23756,0.4905168915071619,unknown
260,19776,19784,6.9877103553880255,unknown
261,9859,9860,8.32327681965014,Henry Hudson Parkway
262,27165,18653,1.0258523005827425,East 36th Street
263,2132,2133,13.391371304415452,West 191st Street
264,8811,8812,17.428363847976875,FDR Drive
265,2556,16055,21.94012568773795,East 74th Street
266,22183,22184,2.1040440563113654,unknown
267,3016,9503,1.0339222527178167,East Houston Street
268,4636,4637,2.389628072131323,Franklin Street
269,6090,32014,6.3976423528086706,East 34th Street
270,22028,21207,1.708143667451879,West 151st Street
271,5787,5788,26.07945348325072,West 135th Street
272,21009,21010,1.9818485335919063,1st Avenue
273,5176,5177,4.171043384462524,West 114th Street
274,25880,25879,0.5770945724879848,unknown
275,21160,2935,3.052943219150592,West Street
276,18981,18982,0.26302389943027227,NewYork Hospital Drive
277,1348,945,6.112332154257221,Beaver Street
278,7301,1762,7.167189519899471,Washington Street
279,19986,1275,12.692695137879065,Elizabeth Street
280,2222,2221,3.7730129418270533,Riverside Boulevard
281,1023,2636,7.9813081594830555,Morningside Avenue
282,10611,20015,4.257068669591414,Broome Street
283,10638,10639,91.53657157538937,Williamsburg Bridge
284,25266,25265,2.957008396122899,unknown
285,24658,24729,10.203148338747724,unknown
286,8387,8388,0.45531302496185366,Dyer Avenue / Lincoln Tunnel Expressway access
287,6449,6448,1.1179122156986578,38th Avenue
288,14699,14700,0.6328426781810097,Cabrini Boulevard
289,18686,31064,0.9280398157665557,unknown
290,3840,3841,14.4905582270341,West 104th Street
291,12480,9526,1.4108228667752833,Adam Clayton Powell Jr. Boulevard
292,13740,13710,1.300101018644427,PABT Ramp
293,4269,4270,0.4532617965114351,West 136th Street
294,8935,8936,0.5436473756356515,Gen. Douglas MacArthur Plaza
295,24192,26023,1.6848003649995742,West 31 Street
296,18101,18102,2.446680441489256,unknown
297,31126,31127,0.7808939208417103,unknown
298,3612,3613,15.177923864732628,East 28th Street
299,23702,23701,2.1717229586284597,unknown
300,5194,3553,6.039537337449099,Audubon Avenue
301,31034,16106,3.6177975621403875,1st Avenue
302,15278,15279,1.7190506159791137,86th Street Transverse Road
303,6599,6600,2.8549437597859173,Riverside Drive
304,30444,4881,3.06529749926693,2nd Avenue
305,31114,31113,1.1234926488333272,unknown
306,20170,18507,3.372484431432781,West 18th Street
307,8200,8141,16.779824976630373,Brooklyn Bridge
308,2345,2344,11.53695863225042,West 135th Street
309,28907,27799,5.349084151837487,East 42nd Street
310,24672,24671,1.8004027364170203,unknown
311,1381,14063,8.500425640567864,West End Avenue
312,16491,21650,22.766084806309408,Fort Washington Avenue
313,17439,17438,0.3042805710951854,unknown
314,25226,25225,0.6045302084220457,unknown
315,16449,16450,0.5781892372787829,unknown
316,467,466,0.36837051155476735,Central Park East 102nd Approach
317,16536,16537,0.5198808856178254,unknown
318,6860,6861,5.258774106651055,Palisades Interstate Parkway
319,5620,5621,0.6386193643344036,West 146th Street
320,14567,923,1.179789830619016,unknown
321,7490,7491,7.6855132757316165,Henry Hudson Parkway
322,700,701,7.941745356930661,unknown
323,12764,9460,0.6636206205893804,unknown
324,18915,18916,0.45528487512851823,unknown
325,16001,16129,7.76970804045041,3rd Avenue
326,1078,5045,8.107096789691006,York Avenue
327,22700,22701,1.0076733052359355,BX Shore Road
328,15840,15841,6.222704181293517,Major Deegan Expressway
329,1082,1083,0.8287561508572653,6th Avenue
330,24078,24079,1.1025383253776169,unknown
331,18890,18891,8.414909734412248,Henry Hudson Drive
332,24669,24670,2.3423608173123496,unknown
333,5031,19096,1.1100181136603404,Riverside Drive
334,3129,16249,7.936151882729805,Frederick Douglass Boulevard
335,4041,4042,0.48882309678900826,West 11th Street
336,9543,16254,8.546614212857762,Frederick Douglass Boulevard
337,2515,2516,21.735491635717512,East 82nd Street
338,32651,32652,6.405863362878969,Madison Avenue
339,14977,2569,2.518167803074628,West Drive
340,24900,24901,0.6122875573364327,unknown
341,31103,31102,0.308529774507837,unknown
342,3475,3476,1.4344378394569743,River Terrace
343,991,990,26.169359509912997,West 132nd Street
344,2058,5602,0.6138207680140517,East 4th Street
345,22066,22067,1.4622975108949887,Lincoln Tunnel Expressway
346,934,935,6.801241157219278,Broadway
347,1691,14295,3.9325795948137827,Central Park West
348,16242,2626,9.644955901731777,West 145th Street
349,11791,11792,4.597247595150983,Spruce Street
350,32311,32312,1.407674660549688,East 55th Street
351,3559,17527,13.580789274428213,Bennett Avenue
352,10008,10009,4.458531621805242,unknown
353,12597,12586,15.628113876437666,East 132nd Street
354,2880,2881,0.9178698363399166,Riverside Drive
355,24304,24303,1.3644410661758941,unknown
356,30170,8266,1.3314915939285126,Pearl Street
357,8190,8191,1.393984882815778,unknown
358,16206,16207,0.8925511431967049,Brooklyn-Queens Expressway
359,22701,22700,1.0076733052062055,BX Shore Road
360,29287,29257,3.850775218488689,2nd Avenue
361,18875,18876,2.9206801624718923,Henry Hudson Drive
362,13219,23173,8.0784987586411,Washington Street
363,3964,12933,8.04300734906837,West End Ave.
364,17059,17058,0.8488328673952888,unknown
365,24132,24133,1.2294919464339378,unknown
366,24045,24046,3.215293013906839,West 170th Street
367,3804,3805,4.240982370055484,Road 3
368,3598,1796,7.049106654356908,Madison Avenue
369,10683,28505,3.3114870816139583,Madison Street
370,18494,855,9.826071842697512,Madison Street
371,24242,24241,1.072063355565288,unknown
372,1909,2877,0.9016313471484374,Riverside Drive
373,9810,9811,9.034595852116773,Henry Hudson Parkway
374,10432,10433,0.4477061932726142,PABT Ramp
375,31136,31135,0.8786977624066541,unknown
376,10799,10798,14.061197095552725,Hudson Terrace
377,32721,10239,1.7371071541534067,unknown
378,607,608,0.4144134109896894,unknown
379,6463,6462,28.631931589217345,13th Street
380,10735,10737,6.40371912022778,Palisades Interstate Parkway
381,15769,15770,7.218527640937013,Major Deegan Expressway
382,26048,26049,0.3837545485865458,unknown
383,8651,8652,0.7668586831980051,FDR Drive
384,24419,24420,0.46750872514328445,unknown
385,9559,9560,1.141165634398192,Harlem River Drive
386,2792,2794,0.9404872700198796,Riverside Drive
387,31850,31851,0.4113855131346802,unknown
388,26949,26950,7.911303884040895,unknown
389,21245,6605,0.9337428142644072,Amsterdam Avenue
390,32512,32513,6.400286053750574,Lexington Avenue
391,22616,22617,3.1304668984645914,River Avenue
392,3248,3249,1.3818362785310851,South Street
393,10149,10150,2.6670147437962712,97th Street Transverse
394,703,704,1.1629945691109331,unknown
395,963,27543,2.255299782190261,William Street
396,19806,19805,1.3649324381032981,unknown
397,12147,20101,1.698615021026427,East 23rd Street
398,28086,11763,0.485442569976729,Park Row
399,27959,27960,0.3353921330324567,Beach Street
400,510,511,0.6683963477959538,unknown
401,26908,26909,1.321857154694593,Margaret Corbin Drive
402,5391,29434,0.5603897827697075,West 108th Street
403,24241,24240,1.3343227106145026,unknown
404,27049,5670,1.7578521465044838,FDR Drive
405,4218,4217,6.44645571136247,3rd Avenue
406,24749,24748,1.361238419883966,unknown
407,11191,16708,14.370769374884695,West 79th Street
408,6966,6841,25.00555978440888,George Washington Bridge (upper level)
409,6779,19331,0.6870870901540818,Riverside Drive
410,978,979,10.990431092066279,West 173rd Street
411,14811,1135,4.957347157155349,West 10th Street
412,6514,6373,15.49021633934542,12th Street
413,16525,16526,0.8730071576340673,unknown
414,20092,2387,0.9746489969891777,East 14th Street
415,16836,16835,0.715150595856232,West End Avenue
416,7892,7893,0.4721500353450399,East 10th Street
417,6388,6389,6.35516711680374,37th Avenue
418,14927,14928,0.42262304301747344,Frawley Circle
419,4969,13434,4.238314650255353,unknown
420,23351,24030,5.360234871626951,Henry Hudson Parkway
421,23722,23721,1.3567669680528414,unknown
422,16118,16119,0.21426683952596748,East 100th Street
423,3497,3498,0.9230346048635046,West 26th Street
424,1113,1112,0.6642018618116727,State Street Plaza
425,26388,26387,0.21774171285995647,unknown
426,26062,26063,0.2734738709246275,unknown
427,16270,16269,0.7370902577491903,unknown
428,25303,25304,0.5759691805625651,unknown
429,5555,4291,14.230558286743843,Bennett Avenue
430,29193,23366,2.723109177863643,Saint Nicholas Avenue
431,31137,31136,0.7807679311000061,unknown
432,20132,3499,1.0883783123299917,Lafayette Street
433,17047,19833,1.2711477078672433,unknown
434,12545,12546,3.7946957595793176,Harlem River Drive
435,3467,3466,0.6749807149676366,East 99th Street
436,22206,22207,2.4350568578672864,unknown
437,5130,5590,0.8969453301346899,East 8th Street
438,25334,25335,2.8766624791285706,unknown
439,9526,9527,0.8100483853494431,Macombs Place
440,5114,29056,31.124847035467823,West 11th Street
441,5541,5542,0.2822138130398723,West 190th Street
442,25993,27760,1.8675218038577641,unknown
443,28637,28638,1.105138184180829,Sunken Meadow Loop
444,19586,19587,1.0558931037474115,2nd Avenue
445,30757,30758,0.29103455326896666,Canal Street
446,29479,29481,7.707456540613943,unknown
447,10479,10480,0.4304544368534468,PABT Ramp
448,12182,12181,4.624187037634831,East 20th Street
449,22696,22695,8.433072347655225,BX Shore Road
450,15375,15376,1.1134274548017347,Central Park Drive
451,867,2316,7.9098460239403865,5th Avenue
452,25789,25790,0.30044243480728594,FDR Drive
453,4924,4925,9.161043002340346,Gracie Square
454,33046,33047,0.8149190637233343,unknown
455,19240,22499,3.6235031187565094,Broadway
456,33355,7102,3.4394647055847027,West Street
457,1903,1904,0.7588320014013147,Downing Street
458,4586,3931,13.288038662815882,Laguardia Place
459,436,435,7.1099914634675425,Main Street
460,32705,32706,5.095999065387454,unknown
461,6295,6296,5.542161421371805,unknown
462,12878,12881,7.200438683787276,Greenwich Street
463,7393,7394,0.37834409344397363,unknown
464,28186,28187,0.9503541565989159,West Street
465,8621,8622,0.6678197385642812,FDR Drive
466,9407,9408,1.2242835393562947,FDR Drive
467,4262,5790,8.544937113423103,Frederick Douglass Boulevard
468,7097,7098,2.4208094796650212,12th Avenue
469,29236,29109,4.181571928551307,West 145th Street
470,25049,25050,0.4818865683548684,unknown
471,29028,10049,16.906681175954525,East 19th Street
472,32258,32259,0.45967642972610634,unknown
473,7570,7592,1.6619318726424728,unknown
474,7675,7676,2.8356244438041034,West Drive
475,14475,6643,1.4353222142917423,unknown
476,4309,9337,21.32989929664265,East 106th Street
477,19692,16975,0.40768166322550936,Columbus Circle
478,15306,15307,1.065818326783052,86th Street Transverse Road
479,19771,24503,1.207198931746928,unknown
480,1636,1637,10.810278606440434,West 27th Street
481,7531,7532,2.637530220617135,West 55th Street
482,1967,26944,3.453022031529207,unknown
483,32150,10277,0.7422354600803504,Lincoln Tunnel Expressway
484,40,41,14.811303051214326,West 61st Street
485,4578,10688,3.0491885782089008,FDR Drive
486,31249,31248,0.7607700561958779,Yorkshire Towers
487,478,479,0.9022489711599411,unknown
488,24164,24165,1.5966376724849611,unknown
489,18262,18263,2.7439155685352192,Harlem River Drive
490,3295,3296,1.3918340090659864,unknown
491,19087,19086,0.1813972296562088,West 184th Street
492,22045,5266,4.125516480128182,Adam Clayton Powell Jr. Boulevard
493,3697,3698,6.365725437015916,Rector Street
494,21987,21988,1.4140160298393685,West 161st Street
495,6918,6919,1.8423732907686354,Allison Park Road
496,9938,9939,0.3572436999779959,Peter Cooper Road
497,24222,24221,1.3738927385734396,unknown
498,11052,11053,0.4989928607951653,unknown
499,15155,15156,2.059382249083901,unknown
500,25039,25054,3.213285095712781,unknown
501,24569,24570,0.6318793389455573,unknown
502,15897,15898,1.1607616964931615,Third Avenue Bridge
503,14428,14429,0.918943477966539,unknown
504,925,28834,3.0653129498293707,East Houston Street
505,19024,19025,0.13985691841544168,unknown
506,16380,16381,0.8435207627155595,Sunken Garden Loop
507,31500,31501,0.7225614231630659,Canal Street
508,6307,6308,7.517004560811818,Lincoln Avenue
509,16348,16349,1.199961972032129,Fletcher Street
510,27763,27764,0.5014602286761346,unknown
511,17264,17265,0.976527121895603,unknown
512,24665,24720,1.8450710838126383,unknown
513,16316,16317,8.801916478456745,Trans-Manhattan Expressway
514,31128,31127,1.3628920894540266,unknown
515,26463,26462,0.6168776320983707,unknown
516,6173,6174,2.761462570878238,unknown
517,24658,24657,1.8156864689923977,unknown
518,7593,7594,0.8952483672850176,unknown
519,7538,7539,1.4444769277449314,Frontage Road
520,22411,20448,0.8806823101863247,Broadway
521,29274,10033,3.1313247994023046,2nd Avenue
522,27560,7686,3.5131737582368636,unknown
523,8171,8172,0.42458297469246614,unknown
524,1767,28015,6.4692338589755956,West Street
525,8520,8521,0.9263296916524657,unknown
526,7389,4604,1.3493103107993165,FDR Drive
527,22334,17882,0.5575580087512523,Allen Street
528,28720,28721,0.8127553738622324,Sunken Meadow Loop
529,24143,24142,2.5282900117569063,unknown
530,19821,19822,0.5116122912696065,unknown
531,12391,12392,0.4230398459184247,1st Avenue
532,327,8525,0.6655928231587707,unknown
533,14671,6784,7.774940736619672,Riverside Drive
534,20938,12922,5.081593360470999,West End Avenue
535,28254,28255,1.1484115146768445,FDR Drive
536,22202,22231,3.353949095086267,unknown
537,5148,13839,5.443451037851295,East 60th Street
538,22771,22770,2.392132542979356,Fort Washington Avenue
539,83,84,0.664623882186132,unknown
540,16426,12457,8.702449566543061,unknown
541,14366,14367,5.310458357313654,unknown
542,15358,15364,1.771339311352032,East Drive
543,33247,13109,7.054707937045726,Varick Street
544,2063,2064,1.214825527137262,West 34th Street
545,19226,22493,1.4195461405483927,Broadway
546,12138,12139,1.584103100091275,FDR Drive
547,12538,12502,3.102284922245542,Harlem River Drive
548,5122,5121,8.298738623455533,Avenue B
549,27384,27393,0.997443092330645,unknown
550,25705,25706,2.5955779569252666,unknown
551,24249,24250,3.3237057747044303,unknown
552,31090,31089,0.4250587804758876,unknown
553,26333,26334,2.21123816783997,unknown
554,27874,27873,1.9526077716399501,West 72nd Street
555,2546,4414,1.612805971421288,Grand Street
556,11511,6226,19.87172892859781,East 134th Street
557,1228,2024,8.005881442229853,5th Avenue
558,5067,5066,0.976088734454215,West 163rd Street
559,11366,8210,0.3504058469696277,Centre Street
560,6094,6095,7.225761919149977,Tunnel Exit Street
561,19158,19159,2.303376728611064,Nagle Avenue
562,15628,15629,1.3983633409989265,unknown
563,22645,22646,2.7945087065159107,unknown
564,27642,31244,0.6702476766468641,Yorkshire Towers
565,342,343,0.6902410261249987,Beach Street (East)
566,10205,10206,1.6826052836518854,East Drive
567,17702,17701,0.7987140664079727,Road 10
568,23556,23557,1.8884433300136376,Convent Avenue
569,24960,24933,5.839579157117831,unknown
570,24818,24798,0.6930784408623948,unknown
571,7150,1128,1.4317720155751212,11th Avenue
572,10998,10997,3.1013370504411566,unknown
573,22730,10964,1.3341501426389033,Central Road
574,4484,4485,16.28657851198921,West 118th Street
575,14752,14753,8.530732234862462,West 127th Street
576,27909,27908,0.8428593503673844,unknown
577,18218,18219,2.5168502091371825,Harlem River Drive
578,336,337,0.42642593754797203,Hudson Street / Beach Street (West)
579,6867,16315,1.8377873026341356,Trans-Manhattan Expressway
580,26002,26003,0.9426149670140203,East 102nd Street
581,3650,3651,1.4402244507443616,Mangin Street
582,19272,19271,4.796948735656422,Park Terrace East
583,5754,5755,1.1065291233233365,West 139th Street
584,16897,16896,0.32680858517146955,unknown
585,14987,14988,0.5636146952190535,West Drive
586,3111,4119,0.6610877966710018,West 196th Street
587,32976,32977,9.65918372961317,West 31 Street
588,25685,13908,4.450468317226457,unknown
589,11046,11047,0.7380957380305049,unknown
590,27201,13977,0.9118664329059414,7th Avenue
591,8277,8278,0.5058994914481455,unknown
592,17735,17736,0.4855235508907244,Main Street
593,27481,27480,2.923028835333711,unknown
594,10557,10556,0.015061444345383866,Central Park Driveway
595,2006,27792,0.824351216620058,Avenue D
596,7737,7738,1.1250310513580684,79th Street Transverse Road
597,17068,17069,1.9433633539549058,unknown
598,2686,22833,7.270943029111332,10th Avenue
599,30795,340,1.8607965205602868,Beach Street (East)
