,i,j,distance,street
3948,2197,15879,8.089948632283246,Broadway
3949,7995,7996,1.3427417486420157,West 30th Street / West 33 Street
3950,11469,11470,1.4879480483254373,East 128th Street
3951,2178,5708,7.531367871330182,Wadsworth Avenue
3952,1602,1959,15.441435493909438,East 18th Street
3953,15977,2125,4.597741788753008,Pike Street
3954,18458,18459,0.7500396706002126,FDR Drive
3955,9002,9003,0.553678004575185,unknown
3956,19594,1196,0.6572128511342368,1st Avenue
3957,11228,11229,3.4209211866413813,East Drive
3958,8905,4021,8.151290438569763,Greenwich Street
3959,4343,4342,1.367424008186062,Fort George Avenue
3960,713,714,0.5145072719516833,Third Avenue Bridge
3961,8882,3684,0.6167133838817921,Greenwich Street
3962,15366,15367,0.39744142726454773,West 168th Street
3963,7223,7224,2.8304597529847526,FDR Drive
3964,5503,3033,21.26570864353473,East 127th Street
3965,15366,11778,2.3106454589225662,West 168th Street
3966,1874,1875,5.836361462158409,East 13th Street
3967,8399,5610,2.2079222256418043,12th Avenue
3968,2458,1585,7.926833155453715,Frederick Douglass Boulevard
3969,11549,4988,14.260815512738532,East 76th Street
3970,9866,9867,7.564461866371818,Spring Street
3971,7855,7854,1.7382343471739452,97th Street Transverse
3972,7519,7520,10.855656249891133,Washington Bridge
3973,2182,2183,10.584083140849035,West 131st Street
3974,305,306,0.7704915523146785,unknown
3975,11801,11802,0.4452903661493801,unknown
3976,1473,1474,1.9706499873137693,FDR Drive
3977,6281,6305,6.820769676696467,Watts Street
3978,2220,2221,1.5518821153780358,20th Street Loop
3979,1948,3709,7.957971286224315,Manhattan Avenue
3980,6219,6220,0.7609858400359576,West 12th Street
3981,6557,6558,0.6040338067767922,East 2nd Street
3982,13146,9750,0.9497980411735137,2nd Avenue
3983,4829,16010,19.890274835077822,Fort Washington Avenue
3984,16328,16329,6.530587665033933,West 54th Street
3985,4418,15594,8.025990888669252,Broadway
3986,3225,3226,0.34411899532258733,East 45th Street
3987,1291,8616,5.219881789800824,Broome Street
3988,15838,15839,0.48942969697815497,Broadway
3989,19505,19506,2.62656845412095,West Street
3990,18176,15144,14.816193532802899,East 25th Street
3991,295,296,0.43973293288366283,97th Street Transverse
3992,8281,4105,1.4347528723668281,Riverside Drive
3993,6570,6569,0.5412336301175334,East 14th Street
3994,7947,7949,27.687578306103212,West 30 Street
3995,1807,14784,22.88320734200325,East 89th Street
3996,5138,4237,7.589044859001781,Audubon Avenue
3997,4673,18947,5.31712003253319,Lafayette Street
3998,15263,15262,2.4446833165723314,Riverside Drive
3999,4673,1721,5.799684411651991,Jersey Street
4000,3775,9746,14.097626989425638,East 22nd Street
4001,9415,2113,2.8212611653947253,Madison Avenue
4002,2428,2429,6.843316043350117,145th Street Bridge
4003,15833,15834,0.6690269613417714,Broadway
4004,4596,4597,6.590249928925601,Beekman Place
4005,6477,6478,1.2859429523589894,Central Park-Center Drive
4006,11847,10419,7.320592542282939,12th Avenue
4007,631,7534,5.722327448112755,Harlem River Driveway
4008,7964,7956,3.4990394824335485,West 30th Street / West 33 Street
4009,9598,9599,1.4200440188517283,FDR Drive
4010,17942,17943,6.300988271731482,3rd Avenue
4011,22344,4562,1.153407399292102,West 44th Street
4012,8742,8743,0.5982364248794894,Laight Street (East) / Canal Street (East)
4013,22629,22630,3.4912017350707676,Gold Street
4014,5419,5420,6.827104654448996,Beekman Street
4015,695,9063,2.0460864713864932,FDR Drive
4016,17552,17553,0.7638693654023941,Pearl Street
4017,17767,19311,23.247561717827526,West 23rd Street
4018,5777,5778,10.06744704711409,West 172nd Street
4019,13621,13622,5.713095780169055,West 57th Street
4020,1490,9795,7.4670166526004,Central Park West
4021,4843,21623,1.277829349794551,Madison Street
4022,1845,1846,1.152917871102881,East 29th Street
4023,2211,2212,1.4688134232001386,20th Street Loop
4024,4884,13464,6.3262291503862995,Chrystie Street
4025,18386,18387,0.8976153401938645,FDR Drive
4026,2125,2126,2.921971852257991,Allen Street
4027,18323,18324,0.441161675796466,Rector Place
4028,2179,13191,7.397341950479547,Broadway
4029,921,4826,8.700711002381526,Amsterdam Avenue
4030,13728,13729,1.863975962263573,unknown
4031,5600,8617,8.066821012207487,Grand Street
4032,13096,94,1.6170894846699462,unknown
4033,1034,1035,5.021259214895267,Delancey Street
4034,4642,12558,0.8035851084226865,2nd Avenue
4035,583,584,0.41589352951625774,unknown
4036,10735,3710,8.248707365401057,Amsterdam Avenue
4037,10302,13574,7.955158168965203,2nd Avenue
4038,10004,20365,0.6681019443185976,2nd Avenue
4039,16748,16749,3.2360330499000547,Henry Hudson Parkway
4040,1910,1911,13.023620449485417,West 90th Street
4041,852,2298,7.9098460239403865,5th Avenue
4042,5,6,1.7123709102747595,West 80th Street
4043,21097,21096,6.338538523842215,3rd Avenue
4044,5486,9834,7.564913533047639,Jackson Street
4045,791,14359,7.870442828975421,Convent Avenue
4046,18703,18704,1.5297437396430547,Holland Tunnel
4047,18048,18049,0.7526969191520722,West 24th Street
4048,18654,18655,0.45807075513910317,Bowery
4049,4352,4351,0.9092001858468437,Fort George Avenue
4050,4828,18157,8.175493209124756,Broadway
4051,4715,3474,7.848931070899569,10th Avenue
4052,2623,2624,7.444160799010889,7th Avenue
4053,10368,22081,0.6792797205884102,5th Avenue
4054,2177,2178,11.895939613202847,West 183rd Street
4055,4976,4977,8.538472655121812,Sutton Place
4056,14213,14214,2.5020065952534534,Broadway
4057,12771,12772,4.004106038049833,Joe DiMaggio Highway
4058,3813,3814,0.3090702728719473,West 169th Street
4059,17677,17678,1.1995301002299745,East 26th Street
4060,554,555,1.3396810344503622,unknown
4061,4922,21978,0.6323267399544577,Lexington Avenue
4062,660,661,0.46268307168646927,unknown
4063,3615,3616,0.8933775639690213,East 28th Street
4064,11590,11591,3.336098511113978,East 99th Street
4065,3232,15780,3.701813602397719,West 181st Street
4066,5593,5594,0.18609770476600415,East 111th Street
4067,516,517,3.1682211686527135,unknown
4068,15766,15767,0.46813437669530705,1st Avenue
4069,13684,13685,4.2642448936000115,Harlem River Drive
4070,13849,20564,2.7967668278422324,West 50th Street
4071,3582,3583,2.568020653892848,East 107th Street
4072,6540,15057,5.5581625938177375,Broadway
4073,581,582,0.5440303049187636,unknown
4074,4443,4444,27.340647363949248,West 96th Street
4075,8065,8066,2.243432239979573,Clinton Street
4076,3550,3551,10.266814544784237,West 186th Street
4077,11251,11253,1.045709681490208,East Drive
4078,6273,6274,0.3891560300089857,Varick Street
4079,1414,2249,10.46667936215079,Water Street
4080,14386,20534,3.029295299249698,East 116th Street
4081,17340,17341,0.5532848784768997,unknown
4082,2341,2949,7.84200214507617,Mount Morris Park West
4083,14078,10316,7.966735892103763,8th Avenue
4084,8124,8125,13.521335651915903,Forsyth Street
4085,12193,2190,8.27320483133476,Saint Nicholas Avenue
4086,14638,17113,1.041218803222348,West 54th Street
4087,11657,15619,9.535069087803059,West 151st Street
4088,22304,346,1.4410605026031185,Holland Tunnel access
4089,1673,1674,18.940890758613477,West 171st Street
4090,9410,9411,3.577780808580485,Harlem River Drive
4091,4178,4177,1.7470886913456496,West Road
4092,9312,9313,3.037268941794219,Harlem River Drive
4093,697,12378,0.8242719898058952,Main Street
4094,4849,18221,4.344359427150988,Walker Street
4095,3017,3018,6.829168927545437,Amsterdam Avenue
4096,4183,4184,3.3523359386892437,West Road
4097,548,7456,3.677657959635862,Frederick Douglass Boulevard
4098,1489,1490,26.547204086790284,West 82nd Street
4099,11177,11178,1.2653151633185886,West Drive
4100,6810,6811,0.9769891659805378,72nd Street Transverse
4101,20720,9922,7.089833779426787,12th Avenue
4102,5173,2304,18.48764972049688,East 16th Street
4103,10773,10774,1.3337898127374725,Lafayette Plaza
4104,7099,7100,2.0649554160140924,FDR Drive
4105,11470,11471,1.2651114717137681,East 128th Street
4106,12057,9171,8.498141383430754,1st Avenue
4107,9661,4586,15.036541511371743,Franklin Street
4108,2337,20305,5.991466451892655,Columbus Avenue
4109,5726,5727,0.3486992464981546,Frederick Douglass Circle
4110,3257,3258,5.944907416623294,South Street
4111,12652,12653,0.330220405460921,unknown
4112,3737,2698,7.96042545529961,9th Avenue
4113,2830,2831,1.1418753813658413,Riverside Drive
4114,11272,11273,0.5064840466251352,East Drive
4115,1672,11780,4.194787024163878,Saint Nicholas Avenue
4116,9682,9683,5.072517791313461,West 215th Street
4117,11675,13827,7.331794694722577,Seaman Avenue
4118,3385,10401,0.9646973753426089,West 52nd Street
4119,2438,13043,0.3195161168168495,Teunissen Place
4120,8651,8652,8.009395124067945,Allen Street
4121,6656,9658,6.845162342416451,Spring Street
4122,7313,7334,7.0409045964965875,FDR Drive
4123,16209,16210,1.7639888345339159,East 48th Street
4124,20940,20941,0.4129780531641032,Central Park Driveway
4125,420,421,5.49822315393608,unknown
4126,6186,19284,3.173845288687999,8th Avenue
4127,9964,9965,2.302943119213769,West 49th Street
4128,12098,12097,3.5764465467100797,West End Avenue
4129,16262,16263,12.763813888211327,West 40th Street
4130,19470,19471,1.049338038370244,Canal Street
4131,6389,6390,1.8618860021615433,Henry Hudson Parkway
4132,12391,12392,4.345419886553644,East Road
4133,5470,5471,7.528901745408467,West 190th Street
4134,8856,15298,0.44159205137198865,Warren Street
4135,2348,5025,7.959161413475677,Manhattan Avenue
4136,3711,3712,1.229769461364809,West 111th Street
4137,9504,9505,0.8176089776312713,unknown
4138,5728,5729,0.3488359090146012,Frederick Douglass Circle
4139,8725,4953,0.8912221472883586,South Street
4140,16981,16980,3.294637343218704,65th Street Transverse
4141,8815,8816,1.1516569392605978,Battery Place
4142,9210,9211,0.3055860563524108,Avenue C
4143,11659,15614,8.866398273284027,West 153rd Street
4144,13472,13473,1.1221932783968849,Manhattan Bridge lower level
4145,4044,4045,13.240128506584824,West 147th Street
4146,10679,10680,4.779846701558371,Central Park West
4147,18816,5229,1.0812055694068285,East Houston Street
4148,6383,6384,7.943844533992499,Henry Hudson Parkway
4149,4563,4564,13.278820964481858,East 44th Street
4150,13283,13315,3.928112839924721,10th Avenue
4151,18409,18410,0.4519387144239274,West Street
4152,4605,4606,0.8190255953385416,4th Avenue
4153,2191,3773,7.8409115571212125,Amsterdam Avenue
4154,11637,10853,8.166244884684051,Frederick Douglass Boulevard
4155,17807,2533,24.558987984947542,West 34th Street
4156,8995,8996,6.461674329532357,unknown
4157,4170,4169,1.4033548122544819,3rd Avenue
4158,7713,7714,3.420476013245194,Henry Hudson Parkway
4159,14595,14594,1.6541384148056588,Water Street
4160,18641,18642,6.0501355555239735,Worth Street
4161,462,444,0.4465300744242667,unknown
4162,2085,2086,6.196673794615475,Fort Charles Place
4163,173,174,0.7685698561481145,Holland Tunnel access
4164,1823,1824,0.4766527101630892,East 104th Street
4165,20670,20671,0.6575227353358164,Beach Street (East)
4166,5741,11692,7.923873092666943,1st Avenue
4167,916,1802,6.693671478249214,East 61st Street
4168,8592,9856,1.2784046361116448,Vandam Street
4169,18546,18547,0.40612505007162314,unknown
4170,1585,4025,3.406158356827682,Frederick Douglass Boulevard
4171,2888,2889,3.970172584336282,Riverside Drive
4172,16051,16052,1.5143767092356835,Margaret Corbin Drive
4173,2565,20854,5.408234498770609,1st Avenue
4174,8847,8848,2.243365947308617,Murray Street
4175,1295,1294,0.6516469664057747,Greenwich Avenue
4176,5355,5356,0.46187541023481943,Trinity Place
4177,4034,7589,1.1071945384179553,Adam Clayton Powell Jr. Boulevard
4178,12311,16997,1.2005487300899746,West Drive
4179,2800,2801,0.5205068302303576,Riverside Drive
4180,1484,3525,7.057771725799697,Grand Street
4181,2812,2813,0.7099379423613822,Riverside Drive
4182,741,742,1.194430070254004,unknown
4183,11489,11490,1.269068538607782,East 72nd Street
4184,7342,7343,2.054771583017955,FDR Drive
4185,10336,2324,8.574650003048246,West 70th Street
4186,629,630,0.7576121037419771,unknown
4187,11751,11752,11.086049836474118,West 187th Street
4188,3994,3995,12.224683124916057,East 9th Street
4189,245,9640,0.81166111794394,unknown
4190,10395,14740,4.222654721697857,11th Avenue
4191,949,950,2.5480407506903813,Broadway
4192,1590,3145,7.9554091827470685,Amsterdam Avenue
4193,17728,13648,4.862798452779603,East 36th Street
4194,3655,14832,4.1239869162690335,5th Avenue
4195,4535,14447,7.178916153321628,East End Avenue
4196,20474,20467,4.891256094547538,1st Avenue
4197,11511,11512,14.259631827842195,East 75th Street
4198,20161,20166,1.8428777040484325,11th Avenue
4199,13063,13064,0.7272552099601186,1st Avenue
4200,16589,16590,1.2132462605150596,Hudson Street / Varick Street / Canal Street (East)
4201,478,479,1.5059010773279784,unknown
4202,16578,1274,9.996652550457881,Madison Street
4203,21021,19494,9.202850782448573,West Street
4204,12754,12755,11.25818599736207,Henry Hudson Parkway
4205,17266,10158,6.6818869714595595,West 31st Street
4206,6250,6251,0.3334799640434072,Laight Street
4207,7621,7622,1.5235482237469324,unknown
4208,11492,15420,1.2165751606721307,3rd Avenue
4209,6587,6586,0.8472941562009206,Avenue D
4210,17649,7745,1.4815394796374746,Margaret Corbin Drive
4211,4072,4073,15.546515519692022,East 112th Street
4212,5760,4651,0.8000723980645729,Park Avenue
4213,18372,18373,0.9125310431012464,FDR Drive
4214,1401,15521,0.8040856920419741,West 215th Street
4215,12072,12073,7.858239759630084,West 66th Street
4216,15697,12474,12.931606012350718,Allen Street
4217,12141,12142,1.2396530039986071,Harrison Street
4218,17232,19288,3.2320621900447226,8th Avenue
4219,22480,18887,3.6961498448284433,Bowery
4220,134,135,0.6309189108407856,unknown
4221,8342,8343,1.4053690552350944,Riverside Drive
4222,12610,12611,9.357643803525555,FDR Drive
4223,2965,2966,0.8672992583261062,Central Park Driveway
4224,8863,8850,1.7430743578253725,North End Avenue
4225,172,173,0.9048741746857393,Holland Tunnel access
4226,3348,3349,14.47427543075758,East 90th Street
4227,8447,8448,0.3543082892688334,West Street
4228,10787,11425,6.735256752512042,West 187th Street
4229,16230,2718,21.587210900464108,East 54th Street
4230,4624,10901,7.784601501692766,1st Avenue
4231,2533,2534,8.745005842838975,7th Avenue
4232,5423,8756,7.360901446534098,Nassau Street
4233,3861,3862,1.1939816186940608,Roosevelt Island Bridge
4234,14595,14596,0.7149753700125461,Water Street
4235,5708,12490,7.611130484409179,Wadsworth Avenue
4236,16069,13315,6.2496916822126485,10th Avenue
4237,2407,2408,1.348785911507814,14th Street Loop
4238,10612,10605,6.566789318090535,Henry Hudson Parkway
4239,4320,4321,0.33712245359688053,Forsyth Street
4240,3579,3578,6.442854762033498,Tudor City Place
4241,10241,10242,0.61434294144214,East 48th Street
4242,6350,6351,1.1799864050022404,West Thames Street
4243,17450,17451,0.4778868270240715,Park Avenue
4244,21595,1599,14.098205533929608,East 15th Street
4245,19957,2379,2.975629942771508,1st Avenue
4246,9689,14768,5.4679590829873215,1st Avenue
4247,13914,9673,1.3525810721987606,Lafayette Street
4248,1146,1147,1.0894798889971482,East 10th Street
4249,1481,1482,0.9914910463547483,East Broadway
4250,16368,2251,7.553224563616004,South Street
4251,3910,1849,7.154296639010117,West Houston Street
4252,1711,1320,7.622885921882941,Grand Street
4253,3561,3562,1.5813140622993345,East 88th Street
4254,11679,11682,8.682955907657524,West 218th Street
4255,16355,4999,1.471826977443385,South Street
4256,3672,3531,19.863311950070976,Post Avenue
4257,2963,2964,1.0519330121411723,Central Park Driveway
4258,10618,10619,11.418093023848863,Henry Hudson Parkway
4259,9399,9400,2.828856496891252,Harlem River Drive
4260,6537,6538,7.465389336884886,Christopher Street
4261,11573,11574,13.552113086022507,East 83rd Street
4262,986,987,13.427674814929711,West 173rd Street
4263,10586,10587,2.6474706679906572,Riverside Drive
4264,14273,1546,7.967230067095972,Broadway
4265,6159,6160,2.495780172100371,West Street
4266,4538,13117,7.856928573376436,Bleecker Street
4267,6404,15035,0.7181966473707694,Broadway
4268,22136,22137,0.25485203366281534,Saint Nicholas Avenue
4269,1999,2000,13.408780520840896,East 67th Street
4270,18515,18516,1.1916385269412826,FDR Drive
4271,4817,14500,0.9169220108146868,Madison Avenue
4272,11504,11503,7.2074164593150485,East 70th Street
4273,16885,16886,1.58913689606743,unknown
4274,3877,3878,5.920521267736239,Park Row
4275,1218,1219,14.578968158410824,East 64th Street
4276,1014,5217,8.107946001670756,Lexington Avenue
4277,17973,2675,2.7669079442447417,William Street
4278,4795,4796,1.1926838779168007,unknown
4279,11712,9696,8.018625603249175,Lexington Avenue
4280,10380,15043,0.7227001948256273,Broadway
4281,20016,13393,0.6522047715402213,Battery Place
4282,21475,21476,1.6542392081241541,Riverside Drive
4283,732,733,0.9676283585873577,Third Avenue Bridge
4284,19053,1434,6.584461550347793,Broadway
4285,6943,6944,16.427444665987853,FDR Drive
4286,1894,13654,7.96397316207858,Amsterdam Avenue
4287,9394,9395,5.633251448112239,Harlem River Drive
4288,21748,21747,2.725445769127155,Paladino Avenue
4289,4242,15814,6.203539930742054,Broadway
4290,1771,11638,7.91209100459961,Frederick Douglass Boulevard
4291,15359,15360,12.963762916356695,West 163rd Street
4292,4308,4309,11.375415057087695,Norfolk Street
4293,8221,8222,1.1735752787664482,Park Avenue
4294,7914,7915,0.8766972006869088,East Drive
4295,14305,14304,6.6043854551122605,Central Park West
4296,9767,2685,13.024184932496702,South Street
4297,2815,2816,0.5408011314111126,Riverside Drive
4298,6990,6991,0.8142811984862547,FDR Drive
4299,15840,15841,1.1068031791050152,Broadway
4300,1504,1505,13.168278078426496,West 38th Street
4301,10616,10617,14.319293360581767,Henry Hudson Parkway
4302,12309,12308,1.5631304740922736,Central Park West 77th Approach
4303,51,52,1.1792014384243514,Liberty Street
4304,8279,8280,1.1897055485568842,Riverside Drive
4305,4013,2692,0.5633838082462218,East 51st Street Pedestrian Crossing
4306,12874,13491,27.44017968950545,West 42nd Street
4307,3480,1642,7.858753659770336,6th Avenue
4308,6757,6758,1.1228998826155465,Margaret Corbin Drive
4309,19662,4885,1.2599019114962509,Amsterdam Avenue
4310,19448,19449,1.0214155047994051,Canal Street
4311,5691,14565,7.368573481361405,Riverside Boulevard
4312,14798,3042,2.673814303245066,5th Avenue
4313,7079,7080,3.316281216706244,FDR Drive
4314,5009,15185,9.168245371312226,Edgecombe Avenue
4315,1502,1503,27.427140605169352,West 38th Street
4316,12053,19347,1.0056904975144014,West 96th Street
4317,19240,19241,5.881161824587465,2nd Avenue
4318,2240,2241,0.21023870746469855,20th Street Loop
4319,21037,21038,4.370186431582869,Avenue C
4320,20305,3947,2.6230120331914097,Columbus Avenue
4321,17778,4393,0.962965415955799,5th Avenue
4322,6695,6696,0.5220226140795677,unknown
4323,4517,4518,7.629305486038819,East 52nd Street
4324,2129,14145,1.0323643834904217,Allen Street
4325,9326,9325,1.0761049008725798,Adam Clayton Powell Jr. Boulevard
4326,6177,19290,3.9765930622115517,8th Avenue
4327,4724,4725,0.6885061305321494,Payson Avenue
4328,7170,7171,4.68308187116987,FDR Drive
4329,2700,2699,10.576206337848843,West 206th Street
4330,369,370,1.722749993050033,Central Park West 85th Approach
4331,3349,3350,2.416968233707325,East 90th Street
4332,9069,9070,1.0634658298857937,FDR Drive
4333,11315,11316,1.4486673309322438,West Drive
4334,11607,1655,8.065169469700448,Park Avenue
4335,14330,14329,7.2015001088039625,Central Park West
4336,5671,14619,0.6060461707139307,West 135th Street
4337,10096,10097,12.64859353446242,West 40th Street
4338,6971,6972,1.3976428540876524,FDR Drive
4339,9366,9367,4.116851526483383,Harlem River Drive
4340,17218,17219,5.1752699411854275,Clinton Street
4341,5918,5919,26.485219753837324,West 35 Street
4342,468,9304,4.073187350299225,Harlem River Drive
4343,2293,2294,1.0666468134690112,West 28 Street
4344,8367,8368,1.0265084072207435,Riverside Drive
4345,11626,3445,2.5565088039862887,Saint Nicholas Avenue
4346,15506,15507,1.4258946300029278,Edgecombe Avenue
4347,1550,1766,7.882659627205757,Malcolm X Boulevard
4348,6677,6678,0.6396918282637684,unknown
4349,3779,3780,15.457475380277645,East 66th Street
4350,15577,1660,1.3968282051088066,2nd Avenue
4351,4396,4397,19.27900982301759,West 47th Street
4352,12779,12780,7.360587095430684,Henry Hudson Parkway
4353,6056,5222,1.33565823584567,10th Avenue
4354,16140,16141,2.7260643396311317,East 29th Street
4355,8591,8592,0.8700844181261171,Varick Street
4356,18913,22050,7.270288809921749,Madison Avenue
4357,2533,14622,20.048444679210117,West 34th Street
4358,10468,106,2.2437912258716204,Henry Hudson Parkway
4359,9900,21263,7.4622488586162605,Christopher Street
4360,8950,8951,0.2345818979799213,unknown
4361,15535,16338,8.206098537366957,2nd Avenue
4362,5133,3544,6.039537337449099,Audubon Avenue
4363,11397,11398,1.5010851730268922,Holland Tunnel
4364,8403,3857,7.647132163668596,Broadway
4365,13599,13600,22.275976602835566,West 72nd Street
4366,1603,1602,7.410059057958791,Irving Place
4367,626,625,0.44348783884372533,unknown
4368,22088,18780,14.539312987635638,East 53rd Street
4369,21592,8063,1.5620148374480474,Clinton Street
4370,18887,22480,3.696149844853737,Bowery
4371,6234,6235,43.80156373233636,Holland Tunnel
4372,4215,11642,7.939646393883357,Frederick Douglass Boulevard
4373,18690,18691,1.34398795062469,Holland Tunnel
4374,1134,4447,4.639167812179878,Waverly Place
4375,11877,11878,16.646664141964347,East 23rd Street
4376,1701,4072,23.26367516656583,5th Avenue
4377,2561,2562,14.270351253343671,East 74th Street
4378,11449,11450,0.9867809400165415,FDR Drive
4379,7238,7239,1.3112387622637303,FDR Drive
4380,6438,6439,0.7431036062931583,West Drive
4381,17706,17707,1.233406515777837,1st Avenue
4382,3920,3921,2.4144676922911583,East 23rd Street
4383,3980,3981,3.018800771720257,Pike Slip
4384,19375,14602,5.737835976717385,West 106th Street
4385,20337,4263,0.9575204179643181,East 72nd Street
4386,20601,5065,0.8541058497577296,East Houston Street
4387,6873,6874,0.5459924891635297,unknown
4388,21030,19508,15.582437418681257,West Street
4389,19159,19194,1.8130314626376987,Saint Nicholas Avenue
4390,1422,1423,0.4307971880933785,Waverly Place
4391,13128,13129,1.8139458526470993,Bleecker Street
4392,19315,19314,3.1544853253122986,West 23rd Street
4393,4963,4964,1.1786370776161637,West 174th Street
4394,20674,20675,0.612160310829899,Beach Street (East)
4395,464,10571,31.819303102942392,Henry Hudson Parkway
4396,13058,2438,0.2820391347611844,Teunissen Place
4397,1755,3508,8.049998919390667,Broadway
4398,16593,16594,0.49983917271488587,Hudson Street / Varick Street / Canal Street (East)
4399,7010,7011,0.9407832687939359,FDR Drive
4400,3805,3806,26.729801205000918,West 141st Street
4401,16888,16889,0.570071558643056,unknown
4402,22144,22145,0.3953984704356632,Columbus Circle
4403,16217,22002,2.3726174766272554,3rd Avenue
4404,10857,10848,15.645126852368572,East 131st Street
4405,3081,3082,1.8788231007892842,Stuyvesant Street
4406,18684,18685,1.1806946658500166,Holland Tunnel
4407,7950,858,7.793274998389629,7th Avenue
4408,6594,6595,0.5987607965651642,East 10th Street
4409,8913,4588,2.5182245972155024,West Broadway
4410,8148,8149,2.436838747462999,Centre Street
4411,16908,3357,1.1800188950386532,Malcolm X Boulevard
4412,4666,4667,5.609209696720245,East 21st Street
4413,4371,4372,4.3921347394844465,Edward M. Morgan Place
4414,6152,4250,2.5956865355159984,11th Avenue
4415,12764,12765,19.350096176305673,Joe DiMaggio Highway
4416,10490,10491,6.019736800708426,Henry Hudson Parkway
4417,1472,1473,1.9152709272073367,FDR Drive
4418,12648,12649,0.39619607648755356,unknown
4419,4378,4379,0.3681729976348373,Gay Street
4420,10458,10459,2.7671975327642304,unknown
4421,1432,5255,12.338005990406268,Greene Street
4422,4567,10257,8.013462644449023,Vanderbilt Avenue
4423,9493,9494,0.6599463846146586,unknown
4424,17022,17023,1.3720549565619957,East Drive
4425,11731,11732,2.650960171660056,Riverside Drive
4426,1946,1947,15.044237393075596,West 116th Street
4427,1078,4773,8.764007368774719,Cleveland Place
4428,756,757,2.0132237243055506,unknown
4429,22340,1050,0.7249272418743685,5th Avenue
4430,4306,11635,8.163676727155082,Frederick Douglass Boulevard
4431,21162,21161,0.48857294135216933,Cathedral Parkway
4432,8312,8311,7.843558388665168,Riverside Drive
4433,12368,12369,0.6781348565841091,Main Street
4434,14017,14018,2.4065681410978046,1st Avenue
4435,8962,8963,0.2288859418639705,unknown
4436,1914,1915,0.6784329462808911,Rivington Street
4437,14969,15352,27.046890935890843,West 155th Street
4438,17618,17619,2.4933904927046884,FDR Drive
4439,2093,6637,7.9617120793424325,Stanton Street
4440,13440,13441,7.443718417166617,Bowery
4441,938,939,15.660468200218233,Broadway
4442,15737,15738,6.351647986512285,West Street
4443,2429,2430,2.768031108452834,145th Street Bridge
4444,14510,5395,1.1450596336693821,Madison Avenue
4445,16023,4829,5.486518125202029,Fort Washington Avenue
4446,1064,1065,9.426151231294552,West 67th Street
4447,8466,8467,0.41664376696550165,Barclay Street
4448,909,910,2.6952901791328787,West 225th Street
4449,10024,10025,0.592433240708995,unknown
4450,13803,18936,4.26998636963984,Canal Street
4451,4752,4753,6.27262847090279,East 113th Street
4452,5180,13330,16.692747512226603,West 204th Street
4453,4108,5249,7.659032925381484,Prince Street
4454,3291,3292,1.293673890382309,South Street
4455,2938,2939,1.9269290530505478,Riverside Drive
4456,10414,10415,1.445811160340034,West 52nd Street
4457,6316,6317,0.5485528870998949,unknown
4458,3252,3253,0.7778715794689459,South Street
4459,8823,8824,0.8961802935347716,Battery Place
4460,2114,2115,13.391371304415452,West 191st Street
4461,6470,6471,2.035204302231204,West Drive
4462,4231,3096,8.000461747330846,Broadway
4463,8695,1409,6.126477668635143,Water Street
4464,9805,17435,1.451223628712289,Central Park West 90th Approach
4465,6681,6682,4.426960454506308,Robert F. Wagner Sr. Place
4466,1213,1214,14.230333798202189,East 64th Street
4467,5438,4017,7.266051658649736,West 4th Street
4468,20665,20666,0.28526681326085984,Hudson Street / Beach Street (West)
4469,18562,18563,1.1780697143395458,unknown
4470,16539,16540,0.7043254893604258,Watts Street
4471,5795,5796,3.2874361301236057,Fort George Hill
4472,6360,6361,2.6655702805026444,Henry Hudson Parkway
4473,879,3674,12.204575587111789,West 204th Street
4474,12224,5180,8.020302990604087,9th Avenue
4475,9944,14633,1.3801600889605672,West 54th Street
4476,1664,1665,1.068270898731543,East 35th Street
4477,15258,15257,1.0016003609731685,Riverside Drive
4478,16141,16142,9.56709531098165,East 29th Street
4479,22329,22330,9.65918372961317,West 31 Street
4480,16148,17942,0.9181277451904158,3rd Avenue
4481,14313,14312,0.5266800578893718,Central Park West
4482,13425,13426,0.5348976460133531,Chatham Square
4483,5413,5414,2.1544401775548807,West 63rd Street
4484,1555,1556,1.2419441771552246,East 126th Street
4485,3263,3264,1.2484485186501146,South Street
4486,15350,15290,2.4443783008180735,West 155th Street
4487,3635,3636,14.051543106883946,West 175th Street
4488,15647,7951,1.192965130447336,Lincoln Tunnel Expressway
4489,9186,9185,7.399164476617398,York Avenue
4490,13470,21590,3.7634876189387065,Canal Street
4491,3094,3095,0.6270056026273051,West 92nd Street
4492,6233,6234,1.1747567789607458,Holland Tunnel
4493,3475,1644,4.924253768725049,West 26th Street
4494,12859,18219,6.456873287529728,Walker Street
4495,13749,13750,3.4079566265324006,East Houston Street
4496,5047,5048,1.085101358707293,East 11th Street
4497,9121,7041,2.616852212776479,FDR Drive
4498,4626,4627,0.28399230044160423,East 5th Street
4499,20448,20449,3.2191983140104763,West 53rd Street
4500,3089,3090,5.785118547286786,Columbus Avenue
4501,14086,9956,2.264894623265057,8th Avenue
4502,3193,10896,14.946230939778518,East 6th Street
4503,9442,11974,17.058957000009666,Madison Avenue
4504,6750,6830,0.735503791641934,unknown
4505,6216,4993,6.60775174901069,West 4th Street
4506,12037,21208,0.3344559829530015,Frederick Douglass Circle
4507,7058,7059,6.491108677339283,FDR Drive
4508,3791,11064,13.8846968820056,West 100th Street
4509,11766,11765,9.698872606331948,West 165th Street
