,node,Lat,Lon
241,241,40.7587704,-73.9983824
242,242,40.758788,-73.998646
243,243,40.7593876,-73.9969538
244,244,40.7588387,-73.9975963
245,245,40.7582896,-73.9973369
246,246,40.7583701,-73.9975568
247,247,40.7584221,-73.9976871
248,248,40.7823141,-73.944371
249,249,40.7825101,-73.9442636
250,250,40.7825829,-73.9442212
251,251,40.7826272,-73.9441854
252,252,40.7826667,-73.9441382
253,253,40.7827283,-73.9440258
254,254,40.782753,-73.9439574
255,255,40.7827974,-73.94385
256,256,40.7828196,-73.9438206
257,257,40.7828652,-73.9437636
258,258,40.794774,-73.9304732
259,259,40.7946625,-73.9307535
260,260,40.7944269,-73.9311763
261,261,40.7943981,-73.9312357
262,262,40.7943801,-73.9312832
263,263,40.7943711,-73.9313426
264,264,40.7943747,-73.9314043
265,265,40.7943873,-73.9314685
266,266,40.7944004,-73.9315386
267,267,40.7944167,-73.9316064
268,268,40.7944363,-73.9316924
269,269,40.779478,-73.973571
270,270,40.7793542,-73.9734038
271,271,40.7233639,-74.0077632
272,272,40.7226062,-74.0066998
273,273,40.7225695,-74.0066545
274,274,40.7225355,-74.0066172
275,275,40.7225091,-74.0065926
276,276,40.7224812,-74.0065725
277,277,40.7224462,-74.0065515
278,278,40.7224157,-74.0065373
279,279,40.7223792,-74.0065252
280,280,40.7223218,-74.0065142
281,281,40.7222655,-74.0065082
282,282,40.7222089,-74.0065056
283,283,40.72216,-74.0065082
284,284,40.7221085,-74.0065135
285,285,40.722055,-74.0065255
286,286,40.721998,-74.0065419
287,287,40.7219453,-74.0065638
288,288,40.7218938,-74.0065913
289,289,40.7218484,-74.0066224
290,290,40.7218072,-74.0066608
291,291,40.7217593,-74.0067161
292,292,40.7217241,-74.0067668
293,293,40.7916741,-73.9647071
294,294,40.7916004,-73.9645142
295,295,40.7915835,-73.9644432
296,296,40.7915742,-73.9643831
297,297,40.791564,-73.9642941
298,298,40.7915611,-73.9642014
299,299,40.7915668,-73.9641147
300,300,40.7915781,-73.9640386
301,301,40.7916471,-73.9637096
302,302,40.7917145,-73.9633695
303,303,40.7917367,-73.9632143
304,304,40.7917411,-73.963139
305,305,40.7917423,-73.9630648
306,306,40.79174,-73.9629862
307,307,40.791735,-73.9629182
308,308,40.791729,-73.9628667
309,309,40.7917186,-73.9628103
310,310,40.7082794,-74.0154267
311,311,40.7078839,-74.0155846
312,312,40.7078198,-74.0156048
313,313,40.7077505,-74.0156213
314,314,40.7076841,-74.0156302
315,315,40.7076216,-74.0156323
316,316,40.7075585,-74.0156285
317,317,40.7074936,-74.0156171
318,318,40.7074261,-74.015596
319,319,40.707372,-74.0155691
320,320,40.7073086,-74.0155204
321,321,40.7072608,-74.0154667
322,322,40.7072121,-74.015401
323,323,40.7071139,-74.0152333
324,324,40.7070781,-74.0151734
325,325,40.7070406,-74.015121
326,326,40.7069918,-74.0150685
327,327,40.7069397,-74.0150235
328,328,40.8144622,-73.9353726
329,329,40.8147789,-73.9361558
330,330,40.72077,-74.0080302
331,331,40.7207495,-74.0080596
332,332,40.7207315,-74.0081001
333,333,40.7207178,-74.0081447
334,334,40.7207094,-74.0081924
335,335,40.720702,-74.008252
336,336,40.7206909,-74.0083183
337,337,40.7206788,-74.0083662
338,338,40.7206615,-74.0084228
339,339,40.7206456,-74.008466
340,340,40.7206385,-74.0073702
341,341,40.7206017,-74.0072913
342,342,40.7205555,-74.0071783
343,343,40.7205279,-74.0071051
344,344,40.7205079,-74.0070455
345,345,40.7204904,-74.0069747
346,346,40.7204753,-74.006894
347,347,40.7204645,-74.0068122
348,348,40.7204501,-74.006671
349,349,40.7237578,-74.0079297
350,350,40.7238155,-74.0078576
351,351,40.7238848,-74.0077725
352,352,40.7239218,-74.0077261
353,353,40.7239335,-74.0077114
354,354,40.7241156,-74.0074467
355,355,40.7241747,-74.0073595
356,356,40.7242373,-74.007283
357,357,40.7242872,-74.0072264
358,358,40.7244054,-74.0070994
359,359,40.724504,-74.007029
360,360,40.820283,-73.959539
361,361,40.8207406,-73.9591209
362,362,40.8208166,-73.9590256
363,363,40.8209388,-73.958745
364,364,40.8209963,-73.9586596
365,365,40.821115,-73.9585682
366,366,40.818025,-73.96179
367,367,40.8179394,-73.9618763
368,368,40.816675,-73.96315
369,369,40.8165121,-73.9633301
370,370,40.816396,-73.963433
371,371,40.816198,-73.963586
372,372,40.816067,-73.963695
373,373,40.8158829,-73.9638429
374,374,40.8157334,-73.9639512
375,375,40.8156316,-73.9640104
376,376,40.8155192,-73.9640654
377,377,40.8068298,-73.9342138
378,378,40.8067889,-73.9343063
379,379,40.7573468,-73.9950445
380,380,40.7573831,-73.9949646
381,381,40.7574114,-73.9949089
382,382,40.7574292,-73.994867
383,383,40.7574438,-73.9948279
384,384,40.757451,-73.9948001
385,385,40.757458,-73.9947621
386,386,40.7574616,-73.9947225
387,387,40.7574622,-73.9946875
388,388,40.7574545,-73.9946476
389,389,40.7574424,-73.9946128
390,390,40.7574237,-73.9945759
391,391,40.7574057,-73.9945515
392,392,40.7573835,-73.9945269
393,393,40.7573518,-73.9945023
394,394,40.7573246,-73.9944877
395,395,40.7572946,-73.9944823
396,396,40.7572396,-73.9944845
397,397,40.7571359,-73.9945639
398,398,40.7846108,-73.9698592
399,399,40.7845563,-73.9697022
400,400,40.7844761,-73.9695336
401,401,40.7843709,-73.9693836
402,402,40.7843156,-73.969325
403,403,40.7842394,-73.9692676
404,404,40.7841238,-73.9692052
405,405,40.7840616,-73.9691794
406,406,40.7839995,-73.9691537
407,407,40.7837643,-73.9691227
408,408,40.7835526,-73.9691225
409,409,40.7833228,-73.9691564
410,410,40.7830971,-73.9692186
411,411,40.7828533,-73.9692993
412,412,40.7827112,-73.9693485
413,413,40.7826106,-73.9693717
414,414,40.7244231,-74.006055
415,415,40.7243558,-74.0061389
416,416,40.7243127,-74.0062121
417,417,40.7242814,-74.0062702
418,418,40.7242616,-74.0063161
419,419,40.7242489,-74.0063605
420,420,40.7242396,-74.0064094
421,421,40.724235,-74.0064599
422,422,40.7242338,-74.0065242
423,423,40.7242338,-74.0065792
424,424,40.7242361,-74.0066297
425,425,40.7242466,-74.0066817
426,426,40.7242593,-74.0067338
427,427,40.7242732,-74.0067689
428,428,40.724293,-74.0068133
429,429,40.7243057,-74.0068393
430,430,40.7243301,-74.0068745
431,431,40.724359,-74.0069051
432,432,40.7243892,-74.0069326
433,433,40.724504,-74.007029
434,434,40.7698521,-73.9444618
435,435,40.7697521,-73.9444863
436,436,40.7693493,-73.9438317
437,437,40.7571333,-73.9970778
438,438,40.7570655,-73.9968672
439,439,40.7570379,-73.9967507
440,440,40.7569991,-73.9966158
441,441,40.7569648,-73.9965035
442,442,40.7569267,-73.9964041
443,443,40.7567698,-73.9960389
444,444,40.8105536,-73.9672119
445,445,40.8126128,-73.9654746
446,446,40.8133193,-73.9648631
447,447,40.8138714,-73.9644018
448,448,40.8146103,-73.9638439
449,449,40.8158608,-73.9629963
450,450,40.8164373,-73.9625349
451,451,40.8169245,-73.9620307
452,452,40.8172898,-73.9615908
453,453,40.8176383,-73.9609797
454,454,40.7925541,-73.9546207
455,455,40.7925307,-73.9543943
456,456,40.7925254,-73.9543547
457,457,40.7925175,-73.954316
458,458,40.7925069,-73.9542743
459,459,40.792493,-73.9542346
460,460,40.7924755,-73.9541861
461,461,40.7924537,-73.954135
462,462,40.7924297,-73.9540865
463,463,40.7923926,-73.9540247
464,464,40.7923573,-73.9539735
465,465,40.7922801,-73.9538867
466,466,40.7921416,-73.9537488
467,467,40.7921149,-73.9537229
468,468,40.7920132,-73.953624
469,469,40.7919796,-73.9535763
470,470,40.7919592,-73.9535389
471,471,40.7919373,-73.953495
472,472,40.7919162,-73.9534466
473,473,40.7917751,-73.9531085
474,474,40.791722,-73.952984
475,475,40.7859465,-73.9844917
476,476,40.7859476,-73.9845719
477,477,40.7859115,-73.9846748
478,478,40.7858494,-73.9847463
479,479,40.7857693,-73.9847642
480,480,40.7857152,-73.9847552
481,481,40.7856655,-73.9847284
482,482,40.7856272,-73.9846956
483,483,40.7856102,-73.9846671
484,484,40.7855684,-73.9845872
485,485,40.7855514,-73.984481
486,486,40.7855695,-73.9843722
487,487,40.7856058,-73.9843016
488,488,40.7856418,-73.9842622
489,489,40.7857271,-73.984222
490,490,40.7857957,-73.9842278
491,491,40.7858499,-73.984257
492,492,40.7859188,-73.9843478
493,493,40.785944,-73.9844389
494,494,40.7859465,-73.9844917
495,495,40.8224172,-73.957871
496,496,40.8220965,-73.9582734
497,497,40.821771,-73.9585445
498,498,40.8216237,-73.9586576
499,499,40.8295922,-73.9352284
500,500,40.8292004,-73.9351141
501,501,40.8285788,-73.9350046
502,502,40.8283867,-73.93488
503,503,40.817189,-73.934463
504,504,40.8171052,-73.9343963
505,505,40.8169915,-73.9343588
506,506,40.8168923,-73.9343507
507,507,40.8156499,-73.9344467
508,508,40.8150263,-73.9343437
509,509,40.8066838,-73.9348526
510,510,40.8067568,-73.935003
511,511,40.8067912,-73.935068
512,512,40.806827,-73.9351122
513,513,40.8068549,-73.9351395
514,514,40.8068843,-73.9351637
515,515,40.8069178,-73.9351837
516,516,40.8069607,-73.9352058
517,517,40.8070021,-73.9352194
518,518,40.8070499,-73.9352278
519,519,40.8070833,-73.9352299
520,520,40.8071175,-73.9352226
521,521,40.8071573,-73.9352089
522,522,40.8071924,-73.9351931
523,523,40.8072322,-73.9351721
524,524,40.8072855,-73.9351406
525,525,40.8073293,-73.9351101
526,526,40.8074224,-73.9350386
527,527,40.8074614,-73.9350049
528,528,40.8074932,-73.9349692
529,529,40.8075203,-73.9349345
530,530,40.8075466,-73.9348934
531,531,40.8075649,-73.9348503
532,532,40.807584,-73.9347988
533,533,40.8075999,-73.9347431
534,534,40.8076086,-73.9346894
535,535,40.8076134,-73.9346432
536,536,40.8076118,-73.9345843
537,537,40.8076047,-73.9345201
538,538,40.8075959,-73.9344655
539,539,40.8075808,-73.9344171
540,540,40.8075625,-73.9343708
541,541,40.8075394,-73.9343319
542,542,40.8075099,-73.9342909
543,543,40.8074789,-73.9342551
544,544,40.8074423,-73.9342152
545,545,40.8073961,-73.9341815
546,546,40.8070913,-73.9339165
547,547,40.8067013,-73.9335495
548,548,40.8064879,-73.9333003
549,549,40.7096039,-74.0015481
550,550,40.7100568,-74.0021361
551,551,40.7957927,-73.9766243
552,552,40.7958683,-73.976473
553,553,40.7959514,-73.9763402
554,554,40.796121,-73.9761374
555,555,40.7961699,-73.9760642
556,556,40.7961965,-73.9759991
557,557,40.7962139,-73.9759406
558,558,40.7962251,-73.9758623
559,559,40.7962246,-73.9757673
560,560,40.7962181,-73.9756564
561,561,40.7962002,-73.9755447
562,562,40.7961379,-73.9753112
563,563,40.8464815,-73.9325129
564,564,40.8462576,-73.9319932
565,565,40.7993084,-73.9291241
566,566,40.799627,-73.929164
567,567,40.7997576,-73.9291937
568,568,40.7999307,-73.929236
569,569,40.8001489,-73.9293051
570,570,40.8003744,-73.9293762
571,571,40.8006187,-73.9294608
572,572,40.8007787,-73.9295203
573,573,40.8011031,-73.9296587
574,574,40.8300508,-73.934911
575,575,40.8302783,-73.9349952
576,576,40.8306203,-73.9351859
577,577,40.8307461,-73.9353179
578,578,40.8308705,-73.9355336
579,579,40.8310085,-73.935893
580,580,40.815326,-73.935756
581,581,40.8149743,-73.9349274
582,582,40.8018886,-73.9300716
583,583,40.8022643,-73.9300492
584,584,40.8024475,-73.9300553
585,585,40.8025137,-73.9300614
586,586,40.8026337,-73.9300777
587,587,40.8027169,-73.930092
588,588,40.8028046,-73.9301164
589,589,40.8029817,-73.9301794
590,590,40.8031125,-73.9302384
591,591,40.8032619,-73.9303116
592,592,40.803385,-73.9303787
593,593,40.8035436,-73.9304702
594,594,40.8038346,-73.9306655
595,595,40.8038638,-73.9306901
596,596,40.8038983,-73.9307287
597,597,40.8039213,-73.9307626
598,598,40.8039417,-73.9308117
599,599,40.8039603,-73.9308667
600,600,40.8039709,-73.9309228
601,601,40.8039754,-73.9309649
602,602,40.8039736,-73.9310199
603,603,40.8039621,-73.9310737
604,604,40.8039417,-73.9311287
605,605,40.8039098,-73.9311837
606,606,40.8038753,-73.9312305
607,607,40.8038425,-73.9312621
608,608,40.8038107,-73.9312878
609,609,40.8037788,-73.9313089
610,610,40.8037398,-73.9313241
611,611,40.8036929,-73.9313346
612,612,40.8036513,-73.9313393
613,613,40.8036026,-73.9313323
614,614,40.8035645,-73.9313215
615,615,40.803529,-73.9313058
616,616,40.8034868,-73.931271
617,617,40.7234376,-74.0075182
618,618,40.7234736,-74.0075489
619,619,40.7235091,-74.0075717
620,620,40.7235386,-74.0075869
621,621,40.7235853,-74.0076039
622,622,40.7236362,-74.0076118
623,623,40.7236785,-74.0076124
624,624,40.7237213,-74.0076073
625,625,40.7237619,-74.0075981
626,626,40.7238106,-74.0075798
627,627,40.7238558,-74.0075568
628,628,40.7239092,-74.0075216
629,629,40.8039448,-73.9323547
630,630,40.8039518,-73.9322998
631,631,40.8039575,-73.9322236
632,632,40.8039598,-73.9321291
633,633,40.8039607,-73.9319388
634,634,40.8039554,-73.9318014
635,635,40.8039528,-73.931671
636,636,40.8039607,-73.9315458
637,637,40.8039765,-73.9314467
638,638,40.8040002,-73.9313458
639,639,40.8040331,-73.9312363
640,640,40.8040581,-73.9311737
641,641,40.8041015,-73.9311059
642,642,40.8041279,-73.9310659
643,643,40.8041634,-73.9310276
644,644,40.8041937,-73.9310033
645,645,40.7982705,-73.9525304
646,646,40.798166,-73.9526127
647,647,40.7981216,-73.9526568
648,648,40.798087,-73.9527083
649,649,40.7980667,-73.9527486
650,650,40.7980485,-73.9527968
651,651,40.7980383,-73.9528451
652,652,40.7980282,-73.9529015
653,653,40.7980241,-73.9529524
654,654,40.7980202,-73.9530329
655,655,40.7602377,-73.9514971
656,656,40.7603003,-73.9514988
657,657,40.7603399,-73.951492
658,658,40.7603807,-73.9514802
659,659,40.7604267,-73.9514566
660,660,40.7604701,-73.9514229
661,661,40.7605289,-73.9513774
662,662,40.8341669,-73.9370217
663,663,40.8346994,-73.9363178
664,664,40.8350201,-73.9359038
665,665,40.804428,-73.932407
666,666,40.8043715,-73.9324112
667,667,40.804329,-73.932406
668,668,40.804266,-73.932387
669,669,40.8042345,-73.9323745
670,670,40.8041756,-73.9323364
671,671,40.804129,-73.932295
672,672,40.804075,-73.932233
673,673,40.8040441,-73.9321855
674,674,40.8040256,-73.9321443
675,675,40.8039956,-73.9320681
676,676,40.8039607,-73.9319388
677,677,40.802095,-73.9340804
678,678,40.8020824,-73.9340267
679,679,40.8020786,-73.9339807
680,680,40.8020795,-73.9339321
681,681,40.8020882,-73.9338849
682,682,40.8020989,-73.9338452
683,683,40.8021163,-73.9338069
684,684,40.8021434,-73.9337698
685,685,40.7703749,-73.9437437
686,686,40.7703837,-73.9436713
687,687,40.7703879,-73.9434719
688,688,40.7703747,-73.9432687
689,689,40.770373,-73.9431562
690,690,40.7703624,-73.9431032
691,691,40.8024983,-73.9303109
692,692,40.8022562,-73.9303278
693,693,40.802092,-73.9303463
694,694,40.801989,-73.9303649
695,695,40.8017548,-73.9304115
696,696,40.8016998,-73.9304171
697,697,40.8016292,-73.9304134
698,698,40.8015601,-73.9303985
699,699,40.8014444,-73.9303351
700,700,40.791772,-73.937242
701,701,40.7923992,-73.9367899
702,702,40.7462338,-73.9739414
703,703,40.7469923,-73.9757464
704,704,40.7470551,-73.9758566
705,705,40.7471144,-73.9759195
706,706,40.747188,-73.9759527
707,707,40.7472524,-73.9759884
708,708,40.7473058,-73.9760382
709,709,40.7473675,-73.976107
710,710,40.7462338,-73.9739414
711,711,40.7462895,-73.9742591
712,712,40.7468691,-73.9756888
713,713,40.7468825,-73.9757909
714,714,40.7468805,-73.9758872
715,715,40.7468699,-73.9759478
716,716,40.7468501,-73.9760096
717,717,40.7468248,-73.9760773
718,718,40.7467885,-73.9761498
719,719,40.7467395,-73.9762207
720,720,40.7466728,-73.9762957
721,721,40.7463942,-73.9765251
722,722,40.7373813,-73.9745237
723,723,40.7371949,-73.9747152
724,724,40.737022,-73.9748642
725,725,40.7624373,-73.9479808
726,726,40.7629702,-73.9490982
727,727,40.802694,-73.9334055
728,728,40.802514,-73.9333301
729,729,40.8024501,-73.9332943
730,730,40.8024095,-73.9332611
731,731,40.8023601,-73.9332176
732,732,40.8023263,-73.9331818
733,733,40.8022943,-73.9331358
734,734,40.8022634,-73.9330846
735,735,40.8022286,-73.9330271
736,736,40.8021279,-73.9328482
737,737,40.8067889,-73.9343063
738,738,40.8067247,-73.9344271
739,739,40.8066693,-73.9345197
740,740,40.8066187,-73.9345917
741,741,40.8065729,-73.9346508
742,742,40.806536,-73.9346958
743,743,40.8065009,-73.9347356
744,744,40.8064572,-73.9347716
745,745,40.8064114,-73.9348025
746,746,40.8063618,-73.9348295
747,747,40.8063102,-73.93485
748,748,40.8062528,-73.9348629
749,749,40.8062013,-73.9348667
750,750,40.8061487,-73.9348667
751,751,40.8060962,-73.9348577
752,752,40.8060563,-73.9348513
753,753,40.8060184,-73.9348397
754,754,40.8059765,-73.9348218
755,755,40.8059337,-73.9347883
756,756,40.8058802,-73.9347395
757,757,40.8058384,-73.9346971
758,758,40.8058053,-73.9346585
759,759,40.8057664,-73.9346071
760,760,40.8057372,-73.9345595
761,761,40.8056817,-73.9344708
762,762,40.8056302,-73.9343783
763,763,40.8187778,-73.934348
764,764,40.8182785,-73.9343212
765,765,40.8179052,-73.9342568
766,766,40.7904084,-73.9367296
767,767,40.7900894,-73.9370742
768,768,40.7898109,-73.9372827
769,769,40.7896936,-73.9373914
770,770,40.7668482,-73.9506714
771,771,40.7666562,-73.9508886
772,772,40.7665113,-73.9510319
773,773,40.7557805,-73.9542606
774,774,40.7558521,-73.95439
775,775,40.7561283,-73.9548895
776,776,40.756484,-73.955574
777,777,40.7565915,-73.9557438
778,778,40.756636,-73.955814
779,779,40.710936,-74.005048
780,780,40.710185,-74.0042501
781,781,40.706982,-74.006456
782,782,40.7064617,-74.0058002
783,783,40.706375,-74.005691
784,784,40.7060478,-74.0052712
785,785,40.7059869,-74.0052181
786,786,40.7124759,-74.0048445
787,787,40.71245,-74.0048533
788,788,40.7124243,-74.0048604
789,789,40.7123974,-74.0048578
790,790,40.7123722,-74.0048468
791,791,40.7123472,-74.0048252
792,792,40.7121422,-74.0045725
793,793,40.7152208,-73.9842477
794,794,40.7157441,-73.9839365
795,795,40.7161559,-73.9836917
796,796,40.7166754,-73.9833412
797,797,40.745816,-74.005535
798,798,40.7459887,-74.0059426
799,799,40.7460452,-74.0060754
800,800,40.7467607,-74.0077784
801,801,40.746795,-74.0078599
802,802,40.8716544,-73.9112343
803,803,40.8717008,-73.9113345
804,804,40.8722414,-73.9126036
805,805,40.8723563,-73.9128142
806,806,40.821487,-73.948541
807,807,40.821193,-73.947899
808,808,40.820465,-73.947594
809,809,40.820397,-73.947568
810,810,40.820301,-73.947552
811,811,40.82022,-73.947557
812,812,40.820133,-73.947579
813,813,40.820052,-73.94762
814,814,40.8197076,-73.9478729
815,815,40.8194596,-73.9480551
816,816,40.819167,-73.94827
817,817,40.819137,-73.948288
818,818,40.819025,-73.948374
819,819,40.818926,-73.94847
820,820,40.818841,-73.948571
821,821,40.818749,-73.948708
822,822,40.818676,-73.948849
823,823,40.81862,-73.948964
824,824,40.818532,-73.94912
825,825,40.818434,-73.949265
826,826,40.818327,-73.949398
827,827,40.81819,-73.949536
828,828,40.818073,-73.949633
829,829,40.8179231,-73.9497399
830,830,40.817889,-73.949762
831,831,40.817749,-73.949866
832,832,40.817591,-73.949955
833,833,40.817441,-73.950017
834,834,40.817286,-73.950059
835,835,40.817128,-73.950082
836,836,40.816954,-73.950083
837,837,40.816798,-73.950063
