,node,Lat,Lon
202,16711,40.8140578,-73.9447402
203,328,40.7206385,-74.0073702
204,8523,40.806296,-73.936016
205,8525,40.8087947,-73.9361363
206,336,40.7204501,-74.006671
207,337,40.7237578,-74.0079297
208,1375,40.7567712,-73.9827118
209,4103,40.815526,-73.959719
210,346,40.7244054,-74.0070994
211,8539,40.8009967,-73.9317635
212,348,40.820283,-73.959539
213,5665,40.725773,-74.000898
214,8542,40.8063,-73.9379572
215,8544,40.807033,-73.9396973
216,353,40.821115,-73.9585682
217,8546,40.8050586,-73.9330061
218,4155,40.7346191,-73.9862156
219,2790,40.8159903,-73.9612059
220,16742,40.8185035,-73.9414661
221,17809,40.7504178,-73.9736027
222,16746,40.8513342,-73.9435207
223,364,40.8155192,-73.9640654
224,9618,40.7829774,-73.9440616
225,366,40.8067889,-73.9343063
226,367,40.7846108,-73.9698592
227,5195,40.766287,-73.981848
228,8570,40.7463202,-73.9736421
229,8571,40.7462314,-73.9737063
230,16765,40.842261,-73.9388329
231,8574,40.744505,-73.975224
232,383,40.7244231,-74.006055
233,8581,40.7608279,-73.9983286
234,8582,40.7601488,-73.9988039
235,65,40.7974178,-73.9291404
236,16776,40.829529,-73.9516
237,8585,40.7244132,-74.0059302
238,8589,40.727879,-74.005427
239,8592,40.726435,-74.005658
240,8594,40.7256753,-74.0057082
241,403,40.7698521,-73.9444618
242,16788,40.805063,-73.941167
243,8597,40.7203422,-74.0054889
244,16790,40.8043271,-73.9393972
245,3876,40.7117008,-74.0069661
246,16792,40.8053372,-73.939699
247,16793,40.8051211,-73.9391872
248,16795,40.8056738,-73.9384143
249,412,40.7567698,-73.9960389
250,413,40.8105536,-73.9672119
251,8607,40.7298614,-73.9914198
252,16800,40.7153789,-73.9847926
253,16801,40.7150776,-73.9837543
254,2196,40.8253237,-73.9537512
255,16805,40.7147219,-73.9825284
256,422,40.8176383,-73.9609797
257,16807,40.8479248,-73.9305162
258,8616,40.721063,-73.998196
259,8617,40.720044,-73.999061
260,16455,40.827823,-73.941997
261,8620,40.71843,-74.000532
262,16813,40.8474859,-73.9295472
263,8622,40.717932,-74.000988
264,8623,40.7173003,-74.0015648
265,8625,40.716181,-74.002558
266,14305,40.7980472,-73.96004
267,16819,40.7535476,-73.9984541
268,16806,40.8480262,-73.9307191
269,10006,40.7514294,-73.9739245
270,8631,40.7236541,-74.0079472
271,443,40.791722,-73.952984
272,444,40.7859465,-73.9844917
273,8637,40.725192,-74.007669
274,16830,40.7531613,-73.998813
275,8640,40.7211966,-74.0083678
276,8641,40.7199017,-73.9929057
277,8642,40.7200558,-73.9928369
278,16838,40.7966412,-73.9684718
279,13729,40.8475414,-73.9296586
280,8648,40.7191088,-73.990284
281,457,40.7856418,-73.9842622
282,8650,40.7191936,-73.9905493
283,8655,40.717418,-73.991422
284,464,40.8224172,-73.957871
285,8657,40.7151365,-73.9926338
286,468,40.8295922,-73.9352284
287,8661,40.7142019,-73.9814521
288,471,40.8283867,-73.93488
289,8664,40.7156531,-73.9944005
290,8665,40.714086,-73.9974137
291,475,40.8168923,-73.9343507
292,476,40.8156499,-73.9344467
293,16861,40.8157123,-73.9397877
294,478,40.8066838,-73.9348526
295,13733,40.7730986,-73.9823049
296,8673,40.7157329,-73.9963309
297,8674,40.7107224,-73.9847108
298,8675,40.7106758,-73.98512
299,8676,40.7138684,-73.992495
300,8677,40.714051,-73.9902009
301,8683,40.7146683,-73.9911307
302,8685,40.7133734,-73.9901237
303,4108,40.724632,-73.998585
304,8694,40.707671,-74.003108
305,5545,40.8253218,-73.9457312
306,8700,40.7079881,-74.0080159
307,13738,40.8109749,-73.9432528
308,8702,40.709044,-74.008893
309,16895,40.8200183,-73.9364681
310,16898,40.8077463,-73.9454127
311,16899,40.8078108,-73.9455708
312,517,40.8064879,-73.9333003
313,518,40.7096039,-74.0015481
314,519,40.7100568,-74.0021361
315,520,40.7957927,-73.9766243
316,16912,40.8175623,-73.9382554
317,16914,40.8089422,-73.9482544
318,531,40.7961379,-73.9753112
319,533,40.8462576,-73.9319932
320,534,40.7993084,-73.9291241
321,8727,40.7042568,-74.0062889
322,8728,40.705624,-74.006766
323,16922,40.806063,-73.9468445
324,8731,40.706953,-74.008996
325,16474,40.8185487,-73.9377215
326,542,40.8011031,-73.9296587
327,543,40.8300508,-73.934911
328,8736,40.708304,-74.011248
329,8737,40.7212295,-74.0069168
330,548,40.8310085,-73.935893
331,549,40.815326,-73.935756
332,550,40.8149743,-73.9349274
333,16935,40.7650275,-73.9766802
334,10384,40.7641596,-73.9847413
335,17786,40.705183,-74.007392
336,13746,40.7250317,-73.99538
337,8750,40.7120267,-74.0060876
338,8756,40.7116883,-74.0058474
339,10930,40.730913,-74.002819
340,5241,40.8018125,-73.9392896
341,8766,40.709557,-74.006435
342,16960,40.81337,-73.956257
343,8769,40.710887,-74.009063
344,10112,40.7640036,-73.9960052
345,16964,40.7178944,-73.9894779
346,2747,40.7144101,-73.9902458
347,585,40.8034868,-73.931271
348,586,40.7234376,-74.0075182
349,8784,40.7090552,-74.005561
350,8785,40.709154,-74.010542
351,8787,40.708614,-74.009371
352,8788,40.707722,-74.008269
353,597,40.7239092,-74.0075216
354,598,40.8039448,-73.9323547
355,602,40.8039607,-73.9319388
356,12110,40.7483355,-73.9803098
357,2568,40.719193,-73.999841
358,8803,40.705797,-74.009866
359,613,40.8041937,-73.9310033
360,614,40.7982705,-73.9525304
361,9660,40.7194446,-74.0102387
362,939,40.721792,-73.999853
363,1545,40.81848,-73.955294
364,17007,40.7781173,-73.9665364
365,17008,40.7782291,-73.9664728
366,2203,40.7755821,-73.9901567
367,630,40.7605289,-73.9513774
368,631,40.8341669,-73.9370217
369,633,40.8350201,-73.9359038
370,634,40.804428,-73.932407
371,9663,40.7188019,-74.0103515
372,16490,40.8191777,-73.9372632
373,15125,40.7931587,-73.9673083
374,3034,40.7241854,-73.9909044
375,13760,40.7268923,-73.9999617
376,107,40.8456737,-73.9314564
377,646,40.802095,-73.9340804
378,16934,40.7662134,-73.9795321
379,17036,40.7708124,-73.9784708
380,17038,40.7895628,-73.9773744
381,655,40.7629212,-74.009677
382,656,40.7703749,-73.9437437
383,8850,40.715546,-74.015598
384,8853,40.7149221,-74.0113336
385,17046,40.788995,-73.9760614
386,8855,40.7152193,-74.0132135
387,8856,40.7165757,-74.0133558
388,8857,40.7165276,-74.0132223
389,8858,40.7164234,-74.0129331
390,8859,40.7172418,-74.0130401
391,8860,40.7172994,-74.0131642
392,1386,40.8022513,-73.9679079
393,670,40.8014444,-73.9303351
394,671,40.791772,-73.937242
395,672,40.7923992,-73.9367899
396,673,40.7462338,-73.9739414
397,8866,40.7147844,-74.0161817
398,8869,40.7098422,-74.0152163
399,680,40.7473675,-73.976107
400,8876,40.7073385,-74.0153597
401,17069,40.7681151,-73.9588646
402,841,40.7142645,-73.980923
403,17071,40.769737,-73.9627055
404,1480,40.714637,-73.9832326
405,8883,40.7071447,-74.0139453
406,692,40.7463942,-73.9765251
407,693,40.7373813,-73.9745237
408,695,40.737022,-73.9748642
409,697,40.7629702,-73.9490982
410,698,40.802694,-73.9334055
411,8891,40.7247725,-74.0092994
412,8892,40.7260025,-74.0090917
413,8895,40.728195,-74.008724
414,8897,40.7296297,-74.0083997
415,8899,40.7310615,-74.0080099
416,8900,40.731784,-74.007807
417,8901,40.7328706,-74.0075146
418,8904,40.734296,-74.007162
419,8905,40.735002,-74.00698
420,8908,40.736957,-74.006498
421,8909,40.7200755,-74.0056591
422,5581,40.7203342,-73.9749488
423,8912,40.7194586,-74.0061348
424,4216,40.8160085,-73.9432851
425,8915,40.718269,-74.007052
426,8916,40.714383,-74.010128
427,8918,40.7133366,-74.0109961
428,17111,40.7647981,-73.9842688
429,8923,40.7162912,-74.0109454
430,8924,40.7155991,-74.0111023
431,733,40.8056302,-73.9343783
432,734,40.8187778,-73.934348
433,736,40.8179052,-73.9342568
434,737,40.847668,-73.929669
435,4219,40.8147543,-73.9402901
436,4389,40.7087418,-74.0132592
437,8934,40.7135972,-74.0115941
438,8935,40.7149502,-74.0096777
439,17128,40.8075439,-73.9605114
440,12412,40.7668942,-73.9444313
441,8939,40.7101452,-74.0126714
442,1490,40.7827173,-73.9712566
443,750,40.8463555,-73.930979
444,20605,40.7212999,-73.9829593
445,8944,40.7074981,-74.0146639
446,754,40.7896936,-73.9373914
447,755,40.7668482,-73.9506714
448,757,40.7665113,-73.9510319
449,758,40.7557805,-73.9542606
450,11049,40.7982191,-73.9538516
451,17145,40.8072559,-73.9442512
452,1096,40.7278344,-74.0030836
453,16511,40.7189397,-74.0114583
454,764,40.710936,-74.005048
455,765,40.710185,-74.0042501
456,766,40.706982,-74.006456
457,768,40.706375,-74.005691
458,16512,40.7189272,-74.0113584
459,770,40.7059869,-74.0052181
460,9686,40.8070675,-73.9459054
461,9573,40.798935,-73.936361
462,13392,40.809416,-73.9481019
463,777,40.7121422,-74.0045725
464,17162,40.7382812,-73.9806284
465,8734,40.707694,-74.010201
466,780,40.7161559,-73.9836917
467,781,40.7166754,-73.9833412
468,782,40.745816,-74.005535
469,786,40.746795,-74.0078599
470,787,40.8716544,-73.9112343
471,789,40.8722414,-73.9126036
472,17174,40.7576289,-74.0046111
473,791,40.821487,-73.948541
474,8985,40.7112711,-74.0034826
475,8986,40.7085845,-74.000365
476,8988,40.7089205,-73.9965649
477,17181,40.7225635,-74.0063044
478,17185,40.7730017,-73.9820637
479,1499,40.7560896,-73.9949537
480,13393,40.7047995,-74.0164046
481,814,40.8179231,-73.9497399
482,8034,40.7817478,-73.9694078
483,9013,40.752517,-73.964863
484,9014,40.7487808,-73.9696886
485,10393,40.7679669,-73.9957765
486,1151,40.729779,-73.986812
487,9019,40.7466699,-73.9744848
488,13121,40.7265273,-73.9958473
489,1504,40.752893,-73.98731
490,835,40.814187,-73.95086
491,836,40.813567,-73.951322
492,1505,40.752317,-73.985947
493,840,40.713555,-73.980853
494,4236,40.8531111,-73.9272272
495,842,40.7639334,-73.974111
496,844,40.763659,-73.973465
497,845,40.855598,-73.927319
498,551,40.8018886,-73.9300716
499,9039,40.7431864,-73.9720776
500,17232,40.74108,-74.001555
501,849,40.857841,-73.932043
502,1507,40.8184403,-73.9413146
503,852,40.745301,-73.986846
504,853,40.746036,-73.988592
505,854,40.746659,-73.990067
506,4238,40.85431,-73.930082
507,858,40.7478553,-73.9929106
508,859,40.7490521,-73.9957492
509,860,40.7502569,-73.9986263
510,4393,40.7566543,-73.9785655
511,9054,40.7398066,-73.9732712
512,863,40.751445,-74.00143
513,864,40.752641,-74.0042976
514,17249,40.7870603,-73.9419364
515,866,40.7537772,-74.0070352
516,867,40.7538341,-74.0072598
517,17252,40.7862071,-73.9398997
518,9702,40.7817679,-73.9830719
519,870,40.8622188,-73.9296889
520,872,40.8626215,-73.9286059
521,873,40.862926,-73.927766
522,874,40.863238,-73.926923
523,1511,40.823318,-73.9529044
524,876,40.863575,-73.926011
525,17261,40.7248677,-73.9924094
526,878,40.864403,-73.923767
527,879,40.8651,-73.921884
528,880,40.865797,-73.919996
529,9073,40.7359375,-73.9748157
530,882,40.8272063,-73.9424535
531,883,40.7820374,-73.9717336
532,888,40.7815938,-73.971385
533,9081,40.7367386,-73.9744757
534,17274,40.747164,-74.0008811
535,1939,40.711364,-73.996782
536,1514,40.822646,-73.9513029
537,8730,40.706051,-74.007452
538,5611,40.8169955,-73.9575149
539,901,40.8756706,-73.9128004
540,9094,40.7350189,-73.9798823
541,17287,40.748273,-73.9704333
542,17288,40.7488901,-73.9699601
543,909,40.8750497,-73.9122655
544,17295,40.723423,-73.999609
545,912,40.8746713,-73.9110993
546,913,40.704545,-74.009462
547,914,40.704775,-74.009747
548,915,40.7593048,-73.9592537
549,916,40.759913,-73.958809
550,917,40.784357,-73.9833075
551,918,40.7836714,-73.9816869
552,919,40.7832069,-73.9805809
553,920,40.7831278,-73.9803916
554,921,40.7824641,-73.9788209
555,922,40.7812676,-73.9759823
556,923,40.8503746,-73.940603
557,924,40.8501784,-73.9396399
558,1970,40.7845351,-73.9735994
559,926,40.849541,-73.936397
560,927,40.849145,-73.935471
561,928,40.848626,-73.934239
562,9712,40.7862926,-73.9797618
563,930,40.8474237,-73.9313827
564,9123,40.7190347,-73.987954
565,932,40.8490094,-73.9410558
566,933,40.725502,-73.9967162
567,17318,40.7068274,-74.0150706
568,935,40.724235,-73.997785
569,9128,40.7221619,-73.9863352
570,6305,40.7241027,-74.0094239
571,9130,40.7183875,-73.9873771
572,9131,40.7195914,-73.9867535
573,940,40.72084,-74.000661
574,941,40.719938,-74.001425
575,942,40.7194058,-74.0018769
576,943,40.719153,-74.002091
577,944,40.7186389,-74.0025285
578,945,40.7180267,-74.0030296
579,946,40.717449,-74.003533
580,9139,40.7162022,-73.9875305
581,948,40.7167984,-74.0040877
582,949,40.7058713,-74.0132406
583,954,40.7050474,-74.0133488
584,16543,40.724173,-74.004575
585,957,40.7040587,-74.013192
586,958,40.8417297,-73.9394169
587,959,40.8411266,-73.9398609
588,9152,40.7614885,-73.9605889
589,9153,40.7605433,-73.9583477
590,962,40.8399295,-73.9407749
591,963,40.8392425,-73.9412769
592,964,40.7815447,-73.9604135
593,9157,40.7608163,-73.9628976
594,11567,40.7739762,-73.9485506
595,967,40.7808689,-73.9588106
596,17352,40.7943448,-73.971867
597,971,40.7795072,-73.9555814
598,972,40.7083571,-74.0076525
599,17357,40.7806449,-73.9865345
600,9166,40.7598242,-73.9624219
601,975,40.707205,-74.005951
602,976,40.735313,-73.994118
603,9169,40.7596362,-73.9639971
604,978,40.7378614,-74.0001742
605,9171,40.758981,-73.962432
606,982,40.738749,-74.0024005
607,983,40.739073,-74.0030758
608,9176,40.762417,-73.956983
609,985,40.8429382,-73.9346816
610,986,40.84355,-73.936126
611,9179,40.7642983,-73.9556286
612,989,40.8446487,-73.9387288
613,9182,40.7661776,-73.954238
614,3579,40.7484063,-73.9709149
615,992,40.845369,-73.940518
616,9186,40.7675414,-73.953249
617,995,40.7060176,-74.0088311
618,997,40.7055418,-74.0090528
619,998,40.705313,-74.009016
620,999,40.8193827,-73.9593299
621,1000,40.8182375,-73.9566189
622,9193,40.7597515,-73.957911
623,17386,40.8036999,-73.939855
624,1004,40.803228,-73.944597
625,1005,40.7154214,-74.0144914
626,9198,40.7604042,-73.9571459
627,1007,40.715829,-74.015383
628,1008,40.7454493,-74.0082958
629,9201,40.7600907,-73.9575743
630,1010,40.771147,-73.967994
631,1011,40.7704757,-73.9663887
632,1014,40.7691229,-73.9631538
633,1015,40.7684519,-73.9615495
634,1016,40.7675129,-73.9593042
635,1017,40.766522,-73.9569348
636,1018,40.7655499,-73.9546935
637,1019,40.731136,-74.002943
638,1022,40.7317982,-74.0011515
639,1023,40.8703989,-73.9121747
640,12560,40.7435252,-73.9768109
641,1025,40.87116,-73.914009
642,1026,40.808174,-73.956344
643,1027,40.8075815,-73.9549215
644,1029,40.806709,-73.952857
645,1030,40.7196783,-73.9921758
646,1031,40.71943,-73.9913163
647,1032,40.716454,-73.9805736
648,1033,40.716718,-73.981438
649,1034,40.716976,-73.982289
650,1036,40.7171743,-73.9830811
651,17922,40.7099178,-74.006076
652,1038,40.7174162,-73.9840024
653,1039,40.7176725,-73.9848376
654,1040,40.811725,-73.954835
655,1041,40.810992,-73.954288
656,1042,40.71576,-74.004976
657,1539,40.756032,-73.979024
658,1046,40.716301,-74.006166
659,2905,40.8408932,-73.9444186
660,1048,40.717122,-74.007957
661,1049,40.717598,-74.009
662,1050,40.743451,-73.988194
663,3581,40.7929177,-73.9457864
664,1053,40.7427711,-73.9865977
665,1054,40.868889,-73.915681
666,1056,40.8693238,-73.9167458
667,1057,40.761175,-73.957888
668,1058,40.7621165,-73.9601308
669,1059,40.7627218,-73.9615702
670,1060,40.763113,-73.962515
671,1061,40.773031,-73.978281
672,2763,40.7359739,-74.0099198
673,1064,40.7742266,-73.9811168
674,1065,40.7746427,-73.98209
675,1066,40.7747352,-73.982312
676,1543,40.817221,-73.952273
677,17452,40.7543424,-73.9767128
678,1069,40.7138543,-74.0105666
679,17454,40.7546344,-73.9756983
680,1071,40.7125287,-74.0076723
681,1945,40.800665,-73.946462
682,1073,40.847387,-73.940691
683,1074,40.7203456,-73.9941173
684,1075,40.720627,-73.994969
685,1076,40.720893,-73.995752
686,1077,40.721173,-73.996575
687,1078,40.721449,-73.997399
688,9737,40.746789,-73.988452
689,3498,40.7223037,-73.9971275
690,1081,40.7688183,-73.9523102
691,1082,40.7179523,-74.0055874
692,1085,40.7182987,-74.0053609
693,9282,40.7922425,-73.9412507
694,17767,40.7452952,-73.9984851
695,9284,40.8034314,-73.9330787
696,1093,40.7190194,-74.0051717
697,1095,40.7198568,-74.0051934
698,1673,40.843223,-73.939177
699,5644,40.7761941,-73.9498734
700,16567,40.7210964,-74.0065527
701,1100,40.7890027,-73.9465505
702,8220,40.7513515,-73.97828
703,9296,40.754527,-74.0068806
704,9297,40.7544286,-74.0066497
705,9298,40.7520763,-74.0009843
706,1108,40.7880638,-73.9443183
707,1550,40.8127828,-73.9417258
708,7402,40.8016325,-73.9316696
709,1551,40.8128505,-73.9418859
710,9308,40.8282853,-73.9351997
711,1117,40.7174635,-74.0106317
712,1118,40.717377,-74.009991
713,1120,40.717265,-74.009064
714,1552,40.8139879,-73.9445752
715,1122,40.71692,-74.009115
716,17507,40.8165703,-73.9426963
717,17508,40.8166319,-73.9428436
718,19302,40.740211,-73.9864091
719,1128,40.715236,-74.00542
720,1129,40.7482137,-74.0074126
721,9322,40.8317067,-73.9354209
722,1131,40.7488769,-74.006932
723,1132,40.736564,-74.001095
724,1133,40.7357944,-74.0015452
725,1134,40.7355352,-74.0016967
726,1135,40.7350691,-74.0019694
727,1136,40.7343413,-74.002395
728,17521,40.7460167,-73.9729192
729,17522,40.7463089,-73.9716668
730,9331,40.8260058,-73.935896
731,9332,40.8301026,-73.9394836
732,17525,40.7469339,-73.9712078
733,9334,40.8303383,-73.9400537
734,9335,40.8259541,-73.935773
735,17528,40.7475404,-73.9707624
736,9337,40.8264425,-73.9353943
737,1146,40.7312807,-73.9903509
738,9340,40.8257799,-73.9361928
739,1149,40.7300663,-73.9875129
740,11495,40.7688015,-73.9583631
741,12859,40.717619,-74.000274
742,1155,40.7287826,-73.9844396
743,1157,40.727846,-73.982228
744,1158,40.850645,-73.937365
745,1159,40.851902,-73.936893
746,1160,40.7694796,-73.9499251
747,9354,40.8201293,-73.9344723
748,9355,40.8257818,-73.9344326
749,17548,40.705547,-74.007949
750,1165,40.771795,-73.9903315
751,1166,40.7407313,-74.00896
752,1167,40.7403078,-74.0079577
753,1168,40.739631,-74.006334
754,1169,40.726419,-73.9918561
755,1170,40.727289,-73.99364
756,13974,40.7477566,-74.0076956
757,17557,40.7048603,-74.0088781
758,1176,40.863614,-73.928206
759,1177,40.8646634,-73.9289023
760,1178,40.800066,-73.9510418
761,1179,40.8001255,-73.9511825
762,1180,40.800686,-73.952508
763,17567,40.7031516,-74.0144384
764,1184,40.8030921,-73.9582135
765,1186,40.86915,-73.922145
766,1187,40.731893,-74.003791
767,9380,40.8201173,-73.9343343
768,1190,40.731627,-74.005706
769,1191,40.7879147,-73.9666918
770,1195,40.7878966,-73.9670139
771,7132,40.7327577,-73.9744611
772,1197,40.7320791,-73.9821801
773,1198,40.7291508,-73.9752048
774,17583,40.7599201,-73.9646383
775,1207,40.7358769,-73.9912061
776,1208,40.736691,-73.99312
777,1209,40.7387628,-74.0095413
778,1210,40.738759,-74.008103
779,1211,40.738754,-74.00646
780,1212,40.738754,-74.005495
781,6587,40.724877,-73.975164
782,17599,40.7591353,-73.9648787
783,1677,40.8404453,-73.9352897
784,1219,40.7653573,-73.9658998
785,1220,40.7646823,-73.9642995
786,1221,40.7637382,-73.9620616
787,17606,40.7612346,-73.9559612
788,9761,40.7416809,-74.0049194
789,1224,40.8668641,-73.9309781
790,3936,40.7833024,-73.9528059
791,17611,40.7606019,-73.9568605
792,9420,40.813428,-73.9371407
793,1229,40.769901,-73.968904
794,1231,40.7692257,-73.9673032
795,1232,40.8778412,-73.9100278
796,9426,40.8095418,-73.9359688
797,2034,40.7271144,-73.9916033
798,1241,40.8767499,-73.9126886
799,9434,40.810856,-73.939018
800,9435,40.819209,-73.947036
801,9436,40.819006,-73.946522
802,4133,40.730155,-73.996063
803,9438,40.8172707,-73.9423994
804,5669,40.755373,-73.987447
805,1248,40.7369124,-74.0055457
806,12496,40.7209741,-73.9938614
807,9442,40.8101617,-73.9374069
808,1660,40.788686,-73.943859
809,1253,40.736611,-74.005314
810,1255,40.735961,-74.005126
811,1256,40.735304,-74.004932
812,1257,40.73466,-74.004748
813,9450,40.8034229,-73.9306808
814,1259,40.7333629,-74.0042443
815,1260,40.732915,-74.003976
